f0,protected
0.4995,-0.2503
0.4938,-0.2477
0.4952,0.2506
0.497,-0.2537
0.5006,-0.2513
0.5006,-0.2457
0.5005,-0.2453
0.4991,-0.2529
0.4972,-0.2454
0.5083,-0.2557
0.4986,-0.2483
0.4957,-0.2507
0.5025,-0.2553
0.5019,0.2508
0.4953,-0.2447
0.5006,-0.2515
0.5057,0.2525
0.4885,-0.2461
0.4972,-0.2515
0.4987,0.2452
0.5101,0.2596
0.5086,-0.2515
0.5062,-0.2524
0.2451,0.0
0.4945,-0.2517
0.2504,0.0
0.5027,-0.2525
0.499,-0.2512
0.5031,-0.2507
0.503,-0.2463
0.5083,-0.247
0.4982,-0.2524
0.495,-0.2446
0.4947,0.2521
0.5086,-0.2522
0.4984,-0.248
0.4948,0.2439
0.5006,-0.2481
0.4926,0.2408
0.4995,-0.2557
0.4971,0.2575
0.497,-0.2495
0.5004,-0.2534
0.5025,-0.2523
0.4961,-0.2463
0.5004,-0.2504
0.5089,-0.2546
0.4976,0.2507
0.5011,-0.2557
0.4949,-0.2425
0.2501,0.0
0.4947,0.2491
0.5046,-0.252
0.4972,-0.2464
0.4926,0.2422
0.495,-0.2453
0.5038,-0.2531
0.4944,-0.2503
0.4952,0.2507
0.5062,-0.2486
0.5058,-0.256
0.5049,0.2597
0.4986,0.2485
0.5039,-0.2532
0.5022,-0.2564
0.4962,-0.2436
0.5003,-0.2411
0.5024,-0.2493
0.5039,0.2465
0.2493,0.0
0.5055,-0.2559
0.4972,-0.2483
0.4933,0.2492
0.5017,0.2514
0.4977,-0.2465
0.5023,-0.249
0.4948,-0.2485
0.5029,-0.255
0.5002,-0.2457
0.5064,-0.2527
0.4905,-0.2436
0.498,-0.2465
0.5025,-0.2566
0.493,0.2456
0.4984,-0.2542
0.5052,-0.2492
0.5086,-0.2509
0.4982,-0.2504
0.5067,-0.2546
0.4867,-0.2445
0.5015,0.2493
0.4939,-0.2434
0.5072,-0.2545
0.5061,-0.2519
0.5052,-0.2545
0.4951,-0.2482
0.4844,-0.2409
0.5019,0.2492
0.5116,0.2516
0.5017,-0.2495
