protected,f0,accuracy
0.0,0.0,0.5991
0.0,0.0,0.5986
0.0,0.0,0.6
0.0,0.0,0.604
0.0,0.0,0.606
0.0,0.0,0.5988
0.0,0.0,0.6045
0.0,-0.251,0.605
0.0,0.0,0.5955
0.0,-0.2549,0.5979
0.0,0.0,0.604
0.0,0.0,0.603
0.0,0.0,0.5981
0.0,0.0,0.6007
0.0,0.0,0.5972
0.0,0.0,0.6056
0.0,0.0,0.6029
0.0,0.0,0.5997
0.0,0.0,0.6029
0.0,0.0,0.5971
0.0,0.0,0.6037
0.0,0.0,0.6022
0.0,0.0,0.5908
0.0,0.0,0.6042
0.0,0.0,0.6059
0.0,0.0,0.5963
0.0,0.0,0.5954
0.0,-0.2592,0.6021
0.0,0.0,0.6081
0.0,0.0,0.5996
0.0,0.0,0.5935
0.0,0.0,0.5988
0.0,0.0,0.6042
0.0,0.0,0.6001
0.0,0.0,0.5962
0.0,0.0,0.6011
0.0,0.0,0.5985
0.0,0.0,0.6022
0.0,-0.2516,0.6042
0.0,0.0,0.6026
0.0,0.0,0.6037
0.0,-0.2493,0.6002
0.0,0.0,0.6008
0.0,0.0,0.5924
0.0,0.0,0.5997
0.0,-0.2453,0.6044
0.0,0.0,0.6029
0.0,0.0,0.5996
0.0,0.0,0.6017
0.0,0.0,0.5978
0.0,0.0,0.5974
0.0,0.0,0.6077
0.0,0.0,0.6002
0.0,-0.2609,0.6027
0.0,0.0,0.5985
0.0,0.0,0.6031
0.0,0.0,0.5994
0.0,0.0,0.5934
0.0,0.0,0.5957
0.0,0.0,0.5981
0.0,-0.248,0.6013
0.0,0.0,0.5968
0.0,0.0,0.5996
0.0,0.0,0.6011
0.0,0.0,0.6015
0.0,0.0,0.5933
0.0,0.0,0.5934
0.0,-0.2563,0.6058
0.0,0.0,0.6006
0.0,0.0,0.5959
0.0,0.0,0.5967
0.0,0.0,0.603
0.0,-0.2522,0.6045
0.0,0.0,0.6038
0.0,0.0,0.5951
0.0,0.0,0.5986
0.0,0.0,0.5969
0.0,-0.2493,0.6038
0.0,0.0,0.5984
0.0,0.0,0.6002
0.0,0.0,0.5984
0.0,0.0,0.5929
0.0,0.0,0.6028
0.0,0.0,0.5901
0.0,0.0,0.5954
0.0,-0.2542,0.6076
0.0,0.0,0.6009
0.2531,-0.5038,0.6013
0.0,-0.241,0.6047
0.0,0.0,0.5932
0.0,0.0,0.607
0.0,0.0,0.5997
0.0,0.0,0.5976
0.0,0.0,0.6092
0.0,0.0,0.6048
0.0,0.0,0.6099
0.0,-0.2537,0.6003
0.0,0.0,0.5953
0.0,0.0,0.598
0.0,0.0,0.598
