protected,f0,accuracy
0.0,0.0,0.7506
0.0,0.0,0.7461
0.0,0.0,0.7486
0.0,0.0,0.7496
0.0,0.0,0.7418
0.0,0.0,0.7499
0.0,0.0,0.7469
0.0,0.0,0.7513
0.0,0.0,0.7504
0.0,0.0,0.7462
0.0,0.0,0.7492
0.0,0.0,0.758
0.0,0.0,0.7475
0.0,0.0,0.7541
0.0,0.0,0.754
0.0,0.0,0.7465
0.0,0.0,0.7518
0.0,0.0,0.7514
0.0,0.0,0.7502
0.0,0.0,0.7387
0.0,0.0,0.752
0.0,0.0,0.745
0.0,0.0,0.7465
0.0,0.0,0.7486
0.0,0.0,0.7476
0.0,0.0,0.7473
0.0,0.0,0.7515
0.0,0.0,0.7463
0.0,0.0,0.7472
0.0,0.0,0.7466
0.0,0.0,0.7479
0.0,0.0,0.7486
0.0,0.0,0.7462
0.0,0.0,0.7485
0.0,0.0,0.7549
0.0,0.0,0.7423
0.0,0.0,0.7589
0.0,0.0,0.7381
0.0,0.0,0.7479
0.0,0.0,0.7566
0.0,0.0,0.7516
0.0,0.0,0.7516
0.0,0.0,0.7477
0.0,0.0,0.7459
0.0,0.0,0.7449
0.0,0.0,0.7493
0.0,0.0,0.7534
0.0,0.0,0.7425
0.0,0.0,0.7442
0.0,0.0,0.751
0.0,0.0,0.7468
0.0,0.0,0.7567
0.0,0.0,0.7463
0.0,0.0,0.75
0.0,0.0,0.7563
0.0,0.0,0.7492
0.0,0.0,0.7485
0.0,0.0,0.7517
0.0,0.0,0.7496
0.0,0.0,0.7536
0.0,0.0,0.7547
0.0,0.0,0.7529
0.0,0.0,0.7514
0.0,0.0,0.7535
0.0,0.0,0.7513
0.0,0.0,0.7479
0.0,0.0,0.7484
0.0,0.0,0.7481
0.0,0.0,0.7442
0.0,0.0,0.7496
0.0,0.0,0.7586
0.0,0.0,0.7556
0.0,0.0,0.7498
0.0,0.0,0.7539
0.0,0.0,0.7524
0.0,0.0,0.7609
0.0,0.0,0.7457
0.0,0.0,0.7555
0.0,0.0,0.751
0.0,0.0,0.7516
0.0,0.0,0.7464
0.0,0.0,0.7473
0.0,0.0,0.7535
0.0,0.0,0.747
0.0,0.0,0.7552
0.0,0.0,0.7565
0.0,0.0,0.7554
0.0,0.0,0.7424
0.0,0.0,0.7444
0.0,0.0,0.748
0.0,0.0,0.7536
0.0,0.0,0.7473
0.0,0.0,0.7447
0.0,0.0,0.7509
0.0,0.0,0.7513
0.0,0.0,0.7451
0.0,0.0,0.7492
0.0,0.0,0.7445
0.0,0.0,0.7494
0.0,0.0,0.7452
