f0,protected
0.4988,0.2494
0.4873,0.2409
0.4988,0.2463
0.4931,0.2414
0.4971,0.2449
0.5045,0.2504
0.4998,0.2509
0.496,0.2463
0.5035,0.2496
0.4909,0.2442
0.501,0.2515
0.4998,0.2503
0.5044,0.2562
0.4993,0.2515
0.4993,0.2466
0.5005,0.2508
0.4997,0.249
0.5125,0.2479
0.4978,0.245
0.4909,0.2428
0.4982,0.2525
0.4979,0.2499
0.5023,0.2489
0.4975,0.2447
0.4994,0.2454
0.4919,0.2403
0.5083,0.2522
0.5118,0.2602
0.5073,0.2498
0.5052,0.2426
0.4981,0.2506
0.5004,0.2484
0.4975,0.2502
0.505,0.253
0.5031,0.2532
0.4993,0.251
0.4961,0.2458
0.4978,0.255
0.5139,0.2498
0.5044,0.2534
0.4979,0.2501
0.498,0.2513
0.5015,0.2591
0.4996,0.2494
0.5006,0.2486
0.5047,0.2518
0.5098,0.2499
0.5019,0.2472
0.4994,0.2489
0.5106,0.2593
0.5037,0.2583
0.503,0.2436
0.4935,0.2462
0.5022,0.251
0.4983,0.2493
0.4957,0.2448
0.4978,0.2527
0.5015,0.246
0.498,0.2514
0.4997,0.2484
0.4939,0.2459
0.5,0.2544
0.4942,0.2487
0.5006,0.2464
0.4975,0.2514
0.5078,0.2538
0.4954,0.2492
0.4984,0.2527
0.5009,0.251
0.499,0.2463
0.4997,0.2516
0.5011,0.2482
0.4929,0.2473
0.5029,0.2606
0.497,0.25
0.5056,0.2505
0.5029,0.2533
0.5056,0.2508
0.5084,0.2555
0.5029,0.2566
0.493,0.2435
0.4911,0.2492
0.4954,0.2462
0.4981,0.2517
0.4957,0.2485
0.4991,0.2463
0.5002,0.2499
0.4906,0.2436
0.5032,0.2524
0.509,0.2536
0.5106,0.2575
0.4896,0.2412
0.5021,0.2505
0.502,0.2552
0.4969,0.2527
0.5019,0.2552
0.5058,0.2509
0.4961,0.2552
0.5064,0.2504
0.4966,0.2507
