f0,protected
-0.4915,0.2417
-0.4849,0.2471
-0.4989,0.2465
-0.4952,0.2426
-0.497,0.2505
-0.4983,0.2519
-0.5047,0.2504
-0.5032,0.2517
-0.498,0.2507
-0.4976,0.2464
-0.4994,0.248
-0.5024,0.2552
-0.4999,0.2514
-0.5012,0.2485
-0.5038,0.2539
-0.4994,0.2531
-0.4975,0.2443
-0.4982,0.2541
-0.5056,0.257
-0.5052,0.2539
-0.5024,0.2538
-0.4978,0.2469
-0.5004,0.2494
-0.5028,0.2431
-0.5011,0.249
-0.4901,0.244
-0.5053,0.2534
-0.5017,0.2536
-0.4982,0.2513
-0.4901,0.2484
-0.5063,0.2525
-0.5043,0.2506
-0.5034,0.2519
-0.496,0.2459
-0.4949,0.2433
-0.502,0.2503
-0.5011,0.2538
-0.5079,0.2526
-0.5027,0.248
-0.501,0.2536
-0.5014,0.2492
-0.501,0.2461
-0.4977,0.2468
-0.4882,0.2481
-0.4968,0.2537
-0.4931,0.2483
-0.4964,0.2459
-0.499,0.2498
-0.5008,0.2485
-0.4973,0.2479
-0.4961,0.2491
-0.5074,0.2573
-0.5049,0.2475
-0.4992,0.2505
-0.5086,0.2507
-0.5017,0.2541
-0.4987,0.2479
-0.5013,0.2511
-0.4958,0.2472
-0.5022,0.2513
-0.496,0.2477
-0.4971,0.2429
-0.4954,0.2458
-0.495,0.2485
-0.5079,0.2525
-0.4999,0.2554
-0.507,0.2528
-0.4992,0.2536
-0.5011,0.2483
-0.4976,0.2507
-0.4948,0.2444
-0.5032,0.2507
-0.4986,0.2477
-0.5073,0.2503
-0.4958,0.2511
-0.5022,0.2486
-0.4957,0.239
-0.5041,0.2474
-0.5078,0.2549
-0.5035,0.2472
-0.5028,0.2494
-0.4944,0.2458
-0.4952,0.2523
-0.4989,0.2445
-0.4932,0.245
-0.4996,0.2439
-0.5094,0.2536
-0.5074,0.2556
-0.4982,0.2438
-0.5025,0.2526
-0.5039,0.2479
-0.4886,0.2443
-0.4952,0.2499
-0.5017,0.252
-0.4937,0.2417
-0.5022,0.2502
-0.5023,0.2542
-0.4944,0.2473
-0.4955,0.2508
-0.5025,0.253
