f0,protected
-0.2546,0.0
-0.4958,0.2455
-0.5078,0.255
-0.2605,0.0
-0.5024,0.2495
-0.4999,0.2561
-0.4978,0.2476
-0.4983,0.2515
-0.5013,0.2514
-0.4974,0.2464
-0.4985,0.2476
-0.2586,0.0
-0.2531,0.0
-0.2495,0.0
-0.2498,0.0
-0.497,0.2465
-0.2508,0.0
-0.4999,0.251
-0.5005,0.246
-0.2501,0.0
-0.5073,0.2542
-0.4991,0.2414
-0.5034,0.2532
-0.4932,0.2414
-0.4894,0.2424
-0.5027,0.2537
-0.4983,0.2548
-0.2526,0.0
-0.2501,0.0
-0.4965,0.2508
-0.497,0.2501
-0.5057,0.2539
-0.2561,0.0
-0.4887,0.244
-0.4937,0.2452
-0.4976,0.2494
-0.2523,0.0
-0.4989,0.2477
-0.5025,0.2531
-0.495,0.2476
-0.2575,0.0
-0.5056,0.2492
-0.5009,0.2546
-0.5073,0.2573
-0.5046,0.254
-0.4945,0.2432
-0.4948,0.2467
-0.2521,0.0
-0.2502,0.0
-0.4947,0.2434
-0.246,0.0
-0.5025,0.2558
-0.2515,0.0
-0.2463,0.0
-0.2442,0.0
-0.2511,0.0
-0.4957,0.2478
-0.4984,0.2496
-0.2615,0.0
-0.5056,0.2515
-0.2483,0.0
-0.503,0.2543
-0.5067,0.2535
-0.2513,0.0
-0.5039,0.2497
-0.2497,0.0
-0.2475,0.0
-0.5115,0.2503
-0.2451,0.0
-0.4957,0.2479
-0.2545,0.0
-0.4909,0.2505
-0.5035,0.2511
-0.5036,0.2569
-0.4988,0.2454
-0.506,0.2514
-0.5039,0.2526
-0.4975,0.2432
-0.2523,0.0
-0.4998,0.2495
-0.5032,0.253
-0.5002,0.2505
-0.499,0.2558
-0.2499,0.0
-0.251,0.0
-0.5022,0.2506
-0.4967,0.2463
-0.4981,0.2492
-0.2531,0.0
-0.4961,0.2554
-0.4932,0.2478
-0.2469,0.0
-0.5024,0.2536
-0.5019,0.249
-0.2416,0.0
-0.5008,0.2444
-0.5029,0.249
-0.4895,0.2433
-0.2542,0.0
-0.246,0.0
