f0,protected
0.5044,0.2456
0.4886,0.2431
0.4873,0.2467
0.5054,0.2503
0.5052,0.2518
0.4967,0.2489
0.5061,0.2537
0.4981,0.2413
0.503,0.2482
0.4957,0.2469
0.4988,0.2489
0.5016,0.2422
0.5,0.249
0.5009,0.2486
0.5024,0.2493
0.5001,0.2505
0.5016,0.2482
0.4948,0.2485
0.494,0.2484
0.496,0.2486
0.4957,0.2478
0.4981,0.2494
0.4945,0.2459
0.5027,0.2439
0.5041,0.2499
0.503,0.2559
0.5,0.2506
0.5025,0.2595
0.5035,0.2497
0.5034,0.2529
0.4964,0.2459
0.5037,0.2446
0.499,0.2444
0.4973,0.2499
0.5048,0.248
0.5018,0.2517
0.5026,0.2535
0.4927,0.2467
0.5004,0.2528
0.5037,0.2519
0.4952,0.2553
0.5038,0.2511
0.4976,0.2532
0.5114,0.2566
0.4957,0.251
0.5014,0.2557
0.4944,0.2435
0.4973,0.2538
0.5029,0.248
0.4965,0.2463
0.502,0.2525
0.4944,0.2427
0.4992,0.2484
0.4973,0.2456
0.4953,0.2535
0.5026,0.2518
0.4985,0.2525
0.5063,0.2543
0.4997,0.2552
0.495,0.2493
0.4964,0.2495
0.4989,0.2485
0.5021,0.2514
0.5072,0.2553
0.5098,0.2597
0.503,0.2501
0.4994,0.2507
0.4939,0.2489
0.4924,0.2442
0.5021,0.2508
0.504,0.2485
0.5101,0.2589
0.5001,0.247
0.4979,0.2501
0.5067,0.2549
0.5099,0.2618
0.4939,0.2494
0.5,0.2516
0.4887,0.2496
0.5058,0.254
0.498,0.2448
0.5034,0.2493
0.5002,0.247
0.4996,0.2525
0.5122,0.2545
0.4914,0.2452
0.4964,0.2511
0.5001,0.2504
0.5031,0.2498
0.4971,0.2454
0.4969,0.2468
0.5001,0.2478
0.499,0.2534
0.5001,0.2462
0.5041,0.2445
0.4985,0.2448
0.5065,0.2587
0.4987,0.2484
0.506,0.2553
0.4995,0.2545
