f0,protected
0.5032,0.5047
0.4955,0.2423
0.4964,0.2445
0.4953,0.2463
0.5085,0.2549
0.5011,0.2532
0.0,-0.2528
0.5006,0.2492
0.4948,0.2484
0.4992,0.246
0.5052,0.2522
0.497,0.2431
0.4966,0.2423
0.5008,0.246
0.5069,0.2537
0.5,0.2552
0.5065,0.2537
0.499,0.2497
0.4963,0.2498
0.4917,0.2518
0.4941,0.2473
0.4982,0.2476
0.502,0.2524
0.5052,0.2542
0.4932,0.2453
0.5029,0.2516
0.5007,0.2468
0.4993,0.2457
0.4964,0.2431
0.4924,0.2479
0.5064,0.257
0.5025,0.2582
0.5045,0.2528
0.4987,0.2453
0.509,0.2617
0.499,0.2472
0.4948,0.2477
0.4932,0.2454
0.5062,0.2561
0.4894,0.247
0.4932,0.2496
0.5095,0.2541
0.5085,0.5012
0.0,-0.24
0.5009,0.2423
0.5054,0.2559
0.4956,0.2505
0.4944,0.2463
0.5031,0.2631
0.4923,0.2416
0.4955,0.2488
0.5019,0.2461
0.4994,0.2457
0.491,0.2478
0.0,-0.2483
0.5009,0.2514
0.4985,0.2473
0.5032,0.2526
0.4967,0.2488
0.4995,0.2432
0.5097,0.2602
0.5013,0.254
0.4984,0.4983
0.491,0.2458
0.4906,0.241
0.4919,0.2459
0.4997,0.2493
0.499,0.5068
0.0,-0.2422
0.4978,0.2473
0.4958,0.2466
0.5033,0.2491
0.5083,0.2514
0.5061,0.256
0.5023,0.2568
0.4906,0.2447
0.5077,0.2505
0.4939,0.2469
0.5066,0.2527
0.4991,0.2492
0.4983,0.2596
0.0,-0.2486
0.4906,0.2407
0.5079,0.255
0.5046,0.2515
0.4986,0.2557
0.5055,0.2536
0.4985,0.253
0.4931,0.2466
0.4978,0.2524
0.4954,0.2469
0.501,0.2454
0.4928,0.2401
0.4979,0.2551
0.4977,0.2542
0.4997,0.2427
0.5036,0.2523
0.4983,0.2522
0.5069,0.2543
0.496,0.2513
