f0,protected
-0.2511,0.0
-0.4942,0.2427
-0.5042,0.2492
-0.2479,0.0
-0.2465,0.0
-0.4984,0.249
-0.2462,0.0
-0.2492,0.0
-0.242,0.0
-0.247,0.0
-0.2511,0.0
-0.2521,0.0
-0.2455,0.0
-0.2542,0.0
-0.2563,0.0
-0.248,0.0
-0.24,0.0
-0.2543,0.0
-0.2495,0.0
-0.2572,0.0
-0.2513,0.0
-0.4928,0.2393
-0.25,0.0
-0.2496,0.0
-0.2465,0.0
-0.5075,0.2569
-0.2481,0.0
-0.2426,0.0
-0.251,0.0
-0.5008,0.247
-0.2474,0.0
-0.2517,0.0
-0.5023,0.2486
-0.2573,0.0
-0.2462,0.0
-0.2487,0.0
-0.2511,0.0
-0.2494,0.0
-0.246,0.0
-0.2546,0.0
-0.2454,0.0
-0.249,0.0
-0.2529,0.0
-0.2496,0.0
-0.2544,0.0
-0.2541,0.0
-0.243,0.0
-0.2511,0.0
-0.2453,0.0
-0.2531,0.0
-0.245,0.0
-0.4918,0.246
-0.2478,0.0
-0.2542,0.0
-0.2472,0.0
-0.2537,0.0
-0.259,0.0
-0.4959,0.2591
-0.2451,0.0
-0.2512,0.0
-0.2564,0.0
-0.249,0.0
-0.2566,0.0
-0.2501,0.0
-0.2462,0.0
-0.238,0.0
-0.2514,0.0
-0.5024,0.2545
-0.4993,0.252
-0.2466,0.0
-0.4919,0.2465
-0.2516,0.0
-0.2528,0.0
-0.251,0.0
-0.506,0.2518
-0.2539,0.0
-0.2501,0.0
-0.2461,0.0
-0.5072,0.2531
-0.2553,0.0
-0.2545,0.0
-0.2553,0.0
-0.499,0.251
-0.2509,0.0
-0.2394,0.0
-0.5007,0.2446
-0.2508,0.0
-0.2453,0.0
-0.2559,0.0
-0.2552,0.0
-0.2499,0.0
-0.251,0.0
-0.5131,0.2662
-0.2485,0.0
-0.2501,0.0
-0.5035,0.2499
-0.2482,0.0
-0.2543,0.0
-0.2526,0.0
-0.2461,0.0
