f0,protected
0.4969,0.2489
0.5109,0.25
0.4947,0.2447
0.4981,0.2501
0.5019,0.2519
0.4988,0.2501
0.5018,0.2586
0.5031,0.2504
0.509,0.2589
0.5098,0.2554
0.5065,0.2533
0.4936,0.2391
0.4951,0.2504
0.4977,0.2486
0.5009,0.2439
0.5024,0.2505
0.5018,0.2514
0.4902,0.2463
0.4968,0.2469
0.4992,0.2473
0.5118,0.2537
0.4901,0.2463
0.5013,0.2544
0.498,0.2509
0.4938,0.2447
0.4997,0.2477
0.5041,0.251
0.5023,0.2518
0.5076,0.2467
0.4991,0.2493
0.498,0.2521
0.4938,0.2492
0.5024,0.2555
0.5007,0.2483
0.5071,0.2579
0.4981,0.2527
0.4878,0.2486
0.4965,0.2443
0.4993,0.2475
0.4968,0.2485
0.5057,0.2518
0.504,0.2525
0.4969,0.2493
0.5095,0.2548
0.5005,0.2539
0.4942,0.2546
0.5018,0.2517
0.4947,0.2438
0.5016,0.2508
0.5013,0.2507
0.4986,0.249
0.4953,0.2513
0.4886,0.2473
0.5045,0.2508
0.4991,0.2485
0.5029,0.2521
0.5052,0.2501
0.4961,0.2527
0.4938,0.2484
0.4933,0.2453
0.4985,0.2523
0.4945,0.2467
0.5027,0.2469
0.4997,0.2531
0.5005,0.2521
0.4989,0.2453
0.5049,0.2486
0.4953,0.2475
0.4977,0.2481
0.5075,0.2594
0.5029,0.2506
0.5028,0.2478
0.4921,0.2443
0.5003,0.2487
0.4986,0.2501
0.5039,0.25
0.4992,0.2496
0.4906,0.2453
0.4904,0.246
0.5002,0.2451
0.5009,0.2477
0.4901,0.2433
0.5015,0.2494
0.5034,0.2524
0.5044,0.2499
0.5035,0.2511
0.4992,0.2447
0.4981,0.2518
0.493,0.2404
0.4959,0.2505
0.5015,0.2535
0.4981,0.2439
0.5104,0.256
0.4993,0.2503
0.5035,0.2542
0.4937,0.2483
0.4998,0.241
0.5069,0.2547
0.4918,0.2491
0.4983,0.2497
