f0,protected
0.494,0.2478
0.2564,0.0
0.4972,0.2482
0.5044,0.2481
0.5067,0.2562
0.498,0.249
0.5078,0.2611
0.5054,0.2492
0.4955,-0.247
0.5031,0.25
0.495,0.2486
0.5067,0.2476
0.5022,0.2527
0.4952,-0.246
0.5011,0.2487
0.4943,0.2527
0.4927,-0.2486
0.4954,-0.2448
0.5003,-0.2497
0.5035,-0.2506
0.5006,0.2478
0.4911,0.2435
0.5034,0.2539
0.4956,0.2458
0.5,0.2509
0.507,0.2565
0.5034,0.2505
0.5056,0.2495
0.4939,0.2549
0.4945,0.25
0.4988,0.2428
0.4936,0.2506
0.4996,0.2489
0.5059,0.257
0.4984,0.2474
0.4989,0.2463
0.2545,0.0
0.4988,0.2523
0.5039,-0.2503
0.5006,-0.2528
0.4984,0.2472
0.4912,0.2472
0.4918,0.2453
0.5076,0.2519
0.4954,0.2446
0.5086,0.2525
0.5046,0.2506
0.5013,0.2489
0.2529,0.0
0.5014,0.2545
0.5017,-0.2524
0.4964,0.251
0.5036,-0.2561
0.5058,-0.2499
0.4962,0.2475
0.4994,0.2417
0.4999,-0.2502
0.2522,0.0
0.498,-0.2515
0.497,0.2524
0.5067,0.256
0.4924,0.25
0.5,-0.2502
0.4939,-0.2475
0.4928,-0.2463
0.4998,0.2503
0.495,0.2442
0.4957,0.2467
0.5056,0.2515
0.4982,0.2473
0.4951,-0.246
0.5004,-0.2383
0.5016,0.2478
0.5009,0.2508
0.4958,0.2447
0.5079,0.2551
0.2551,0.2551
0.4965,0.2488
0.5044,0.2501
0.4954,0.2474
0.4991,0.2502
0.5006,0.248
0.4948,0.2503
0.4966,-0.2571
0.4986,0.242
0.4949,0.249
0.5011,0.2552
0.5001,0.25
0.4991,0.2462
0.4979,0.2547
0.4944,0.2497
0.5074,0.2605
0.5018,0.2501
0.4978,0.244
0.5029,0.2479
0.4999,0.2496
0.4967,0.2477
0.5045,-0.251
0.4995,-0.2491
0.5019,0.2477
