f0,protected
0.4968,0.2491
0.5032,0.2531
0.5016,0.2526
0.5003,0.2441
0.5061,0.2515
0.5061,0.2497
0.494,0.2468
0.5074,0.2455
0.4993,0.2508
0.5065,0.2521
0.5009,0.2516
0.5051,0.2455
0.4973,0.2404
0.4899,0.2464
0.5063,0.2573
0.5067,0.2556
0.4951,0.2465
0.501,0.2535
0.4927,0.2435
0.5004,0.2492
0.4961,0.2425
0.5038,0.2547
0.4985,0.2441
0.5011,0.2572
0.4975,0.2418
0.4958,0.2506
0.4979,0.2522
0.497,0.2511
0.5116,0.2559
0.4945,0.2502
0.5051,0.2503
0.5061,0.2539
0.5028,0.2474
0.5071,0.2541
0.4984,0.2532
0.5013,0.2465
0.4975,0.2523
0.5015,0.2497
0.4989,0.2466
0.5011,0.2499
0.5072,0.2549
0.4985,0.244
0.499,0.2437
0.509,0.252
0.509,0.2575
0.4954,0.2506
0.4998,0.2551
0.507,0.2491
0.5065,0.2563
0.4988,0.2531
0.4961,0.2484
0.4957,0.2486
0.5011,0.248
0.4985,0.2471
0.5041,0.2506
0.5001,0.2445
0.4991,0.25
0.4947,0.2452
0.5037,0.2593
0.4978,0.2461
0.4917,0.2458
0.5033,0.2494
0.5063,0.2531
0.5006,0.2545
0.5064,0.2517
0.5023,0.2526
0.5002,0.2487
0.4928,0.2475
0.4967,0.2431
0.5008,0.254
0.5089,0.2549
0.4937,0.238
0.5065,0.2589
0.4961,0.246
0.5002,0.2564
0.4977,0.2442
0.4959,0.2497
0.4907,0.2504
0.4946,0.2464
0.4997,0.2471
0.4854,0.2474
0.5089,0.2532
0.502,0.2479
0.5016,0.2519
0.5023,0.2474
0.5093,0.2546
0.5004,0.2484
0.4957,0.2441
0.4914,0.243
0.5033,0.2536
0.4889,0.2498
0.4925,0.246
0.4971,0.2483
0.4972,0.2528
0.5021,0.2522
0.5061,0.255
0.5001,0.2472
0.4986,0.2549
0.5017,0.2484
0.4916,0.2483
