f0,protected
0.4912,0.25
0.499,0.2516
0.4987,0.2457
0.5026,0.2497
0.4951,0.2427
0.4987,0.251
0.4978,0.2493
0.4978,0.2508
0.4996,0.2536
0.4957,0.2522
0.5023,0.2503
0.5002,0.2485
0.5001,0.2472
0.5071,0.252
0.4997,0.2531
0.4908,0.2422
0.4976,0.2551
0.4969,0.2426
0.502,0.2506
0.5,0.2565
0.5062,0.251
0.5037,0.2518
0.5009,0.2525
0.5055,0.2494
0.5021,0.2519
0.4961,0.2479
0.5044,0.2525
0.5058,0.2535
0.5018,0.2482
0.504,0.2438
0.4974,0.2492
0.5039,0.2553
0.4916,0.2493
0.4926,0.246
0.5074,0.2531
0.4976,0.2487
0.5012,0.2488
0.4944,0.2486
0.4964,0.2517
0.5046,0.2555
0.5035,0.2555
0.4944,0.2493
0.492,0.2456
0.504,0.2563
0.5016,0.2459
0.5002,0.2545
0.4964,0.2494
0.4975,0.2483
0.4947,0.2464
0.499,0.2501
0.5051,0.2507
0.5001,0.2481
0.4948,0.2415
0.4968,0.2459
0.4925,0.2546
0.5061,0.2562
0.5033,0.2531
0.4999,0.2505
0.5,0.2527
0.5001,0.2493
0.5006,0.2551
0.4993,0.2496
0.5065,0.2462
0.5024,0.2523
0.5014,0.2496
0.5013,0.2496
0.5082,0.2512
0.5005,0.2508
0.4905,0.2418
0.496,0.25
0.501,0.2484
0.5016,0.2432
0.4997,0.2584
0.494,0.247
0.5068,0.258
0.4947,0.2454
0.5011,0.2498
0.4993,0.2505
0.4989,0.2483
0.4986,0.2463
0.5008,0.2475
0.4999,0.2533
0.4976,0.2515
0.4982,0.2439
0.496,0.2449
0.4931,0.2487
0.4993,0.2573
0.4992,0.2535
0.5021,0.2411
0.5017,0.253
0.4991,0.2431
0.5038,0.2553
0.501,0.253
0.4888,0.2452
0.5037,0.2498
0.5042,0.2577
0.5054,0.2521
0.5008,0.2523
0.4946,0.2469
0.5087,0.2509
