f0,protected
-0.486,0.2433
-0.5054,0.2508
-0.4953,0.2574
-0.5002,0.2517
-0.5038,0.2506
-0.5023,0.2532
-0.5024,0.2515
-0.498,0.247
-0.4981,0.2441
-0.4974,0.2443
-0.4946,0.2514
-0.4981,0.2509
-0.5092,0.253
-0.4964,0.2495
-0.4981,0.2472
-0.5062,0.2544
-0.5031,0.2487
-0.5001,0.2502
-0.5071,0.254
-0.5024,0.2576
-0.4985,0.2553
-0.5069,0.2513
-0.5057,0.251
-0.4924,0.2508
-0.4979,0.2504
-0.5041,0.2569
-0.5,0.2494
-0.4914,0.2433
-0.503,0.2553
-0.5028,0.25
-0.4979,0.2423
-0.5061,0.2541
-0.4955,0.2522
-0.4964,0.2491
-0.4905,0.2476
-0.4961,0.2484
-0.4899,0.2535
-0.5021,0.2459
-0.4937,0.2412
-0.4997,0.2534
-0.507,0.2538
-0.4951,0.2432
-0.4967,0.2497
-0.5063,0.2514
-0.4938,0.2469
-0.5045,0.2505
-0.4987,0.2503
-0.4953,0.2457
-0.4893,0.2481
-0.5034,0.2495
-0.4951,0.2549
-0.5039,0.2506
-0.5017,0.2551
-0.5018,0.2508
-0.4994,0.2545
-0.5023,0.2525
-0.5031,0.259
-0.4844,0.243
-0.4955,0.2472
-0.5123,0.252
-0.4933,0.2484
-0.4939,0.2512
-0.5017,0.2472
-0.506,0.2494
-0.4995,0.2517
-0.5021,0.252
-0.5003,0.2491
-0.5071,0.2538
-0.5077,0.2572
-0.507,0.252
-0.5013,0.2512
-0.4949,0.2482
-0.5041,0.2484
-0.5019,0.251
-0.5057,0.2574
-0.504,0.2537
-0.4977,0.2511
-0.4976,0.2498
-0.4934,0.237
-0.4963,0.2431
-0.5003,0.2441
-0.4949,0.25
-0.5039,0.2518
-0.4969,0.2459
-0.4993,0.2481
-0.5051,0.2561
-0.4956,0.2463
-0.4939,0.2464
-0.5034,0.2531
-0.5034,0.253
-0.5001,0.2478
-0.501,0.251
-0.4945,0.2449
-0.5071,0.2603
-0.4957,0.2506
-0.5075,0.2505
-0.4996,0.2521
-0.5024,0.2555
-0.5079,0.2509
-0.4946,0.2562
