f0,protected
-0.5024,0.2548
-0.495,0.2514
-0.5051,0.2506
-0.4941,0.2459
-0.5028,0.2562
-0.4969,0.2531
-0.4916,0.2461
-0.4974,0.2453
-0.5053,0.2559
-0.5027,0.2556
-0.5109,0.2565
-0.498,0.2551
-0.5023,0.2426
-0.5029,0.2492
-0.5076,0.2487
-0.4996,0.246
-0.5022,0.2496
-0.4968,0.2454
-0.5053,0.2505
-0.5058,0.2523
-0.5,0.2462
-0.5007,0.2529
-0.4999,0.2475
-0.4888,0.2486
-0.5013,0.2449
-0.497,0.2452
-0.5047,0.2507
-0.5021,0.2545
-0.4979,0.2494
-0.5056,0.2553
-0.5018,0.253
-0.4914,0.2447
-0.5036,0.249
-0.5017,0.2497
-0.5018,0.2494
-0.5103,0.2594
-0.509,0.2582
-0.4989,0.2518
-0.5013,0.2521
-0.506,0.2513
-0.4991,0.254
-0.4987,0.2507
-0.4973,0.2474
-0.4971,0.2491
-0.4963,0.2473
-0.4972,0.2489
-0.506,0.2481
-0.5021,0.2475
-0.4963,0.2471
-0.4961,0.2496
-0.5011,0.2537
-0.4959,0.2458
-0.4965,0.2485
-0.4987,0.2505
-0.4986,0.2499
-0.5021,0.2497
-0.4994,0.2504
-0.5038,0.2519
-0.505,0.2533
-0.4975,0.2463
-0.5007,0.2518
-0.5035,0.2595
-0.5047,0.256
-0.5004,0.2448
-0.502,0.25
-0.4923,0.2454
-0.5037,0.2542
-0.4931,0.2427
-0.5033,0.253
-0.5009,0.249
-0.4974,0.2429
-0.4979,0.246
-0.5019,0.2495
-0.504,0.2562
-0.4991,0.2555
-0.4943,0.2423
-0.4983,0.2463
-0.5003,0.2424
-0.4917,0.2472
-0.5058,0.2546
-0.5103,0.2508
-0.5039,0.2432
-0.5031,0.2524
-0.4994,0.2432
-0.4992,0.2498
-0.4935,0.2494
-0.4976,0.2493
-0.5011,0.2567
-0.5075,0.2508
-0.4953,0.2485
-0.4912,0.2476
-0.4886,0.24
-0.4939,0.2394
-0.4967,0.2513
-0.4972,0.2471
-0.4903,0.2468
-0.4992,0.2563
-0.5008,0.2425
-0.5031,0.2511
-0.5062,0.2558
