f0,protected
0.5036,0.2503
0.507,0.499
0.0,-0.2505
0.5004,0.5027
0.4866,0.236
0.4961,0.2474
0.49,0.2451
0.4974,0.2554
0.4976,0.248
0.5,0.2453
0.5029,0.5023
0.5007,0.2531
0.4993,0.2438
0.497,0.2539
0.5031,0.5032
0.5024,0.2565
0.0,-0.2516
0.4885,0.2432
0.5005,0.2499
0.5033,0.2523
0.5021,0.4953
0.5004,0.2481
0.5052,0.2562
0.4991,0.5005
0.0,-0.2477
0.505,0.2501
0.5009,0.2488
0.0,0.0
0.4903,0.2449
0.4997,0.2489
0.5031,0.4907
0.0,0.0
0.5009,0.5012
0.4966,0.2495
0.0,0.0
0.0,0.0
0.5101,0.2488
0.5019,0.2526
0.0,-0.2478
0.4895,0.237
0.5004,0.4962
0.5032,0.25
0.4969,0.2394
0.5071,0.2502
0.5045,0.2519
0.0,0.0
0.4998,0.2532
0.4999,0.2514
0.4938,0.2431
0.4951,0.2493
0.4967,0.2445
0.503,0.2516
0.4968,0.2525
0.5071,0.258
0.0,-0.2472
0.4999,0.2518
0.4964,0.2468
0.5029,0.254
0.4952,0.2498
0.5006,0.248
0.5036,0.2467
0.506,0.2488
0.504,0.2523
0.4895,0.4894
0.0,-0.2536
0.0,0.0
0.0,0.0
0.0,0.0
0.4995,0.4901
0.4916,0.2417
0.5055,0.4921
0.0,-0.2585
0.4895,0.2391
0.5007,0.2542
0.4992,0.2516
0.5022,0.2488
0.5023,0.2507
0.4963,0.2465
0.0,0.0
0.0,-0.244
0.0,0.0
0.0,-0.2484
0.0,-0.2423
0.0,-0.2578
0.5021,0.2567
0.0,0.0
0.0,0.0
0.0,0.0
0.4995,0.2499
0.5062,0.5039
0.4939,0.2464
0.0,-0.2515
0.5053,0.255
0.4969,0.4992
0.0,-0.2545
0.5056,0.4879
0.0,-0.2478
0.4992,0.2533
0.5019,0.2492
0.5041,0.2483
