f0,protected
-0.4987,0.2464
-0.5034,-0.2514
-0.5016,0.2485
-0.4947,0.2496
-0.5096,0.2546
-0.5046,0.2601
-0.504,0.2558
-0.5097,0.251
-0.5058,0.2536
-0.5008,-0.2503
-0.4982,-0.246
-0.5032,0.2535
0.0,0.0
-0.5011,0.2562
-0.506,0.2464
-0.4947,0.2523
-0.4937,-0.507
-0.4954,0.2458
-0.5002,-0.2499
-0.498,0.2512
-0.4997,0.247
-0.5056,-0.4992
-0.501,0.2528
-0.4943,0.2496
-0.5026,0.2529
-0.4975,0.2437
-0.4991,0.2489
-0.5084,0.2466
-0.5009,0.2507
-0.4994,0.2515
0.0,0.2508
-0.4979,-0.4994
0.0,0.2488
-0.4974,0.2456
-0.5034,0.2514
0.0,0.2566
-0.5035,0.2461
-0.4982,0.2468
-0.502,0.2534
-0.5073,0.2566
-0.4949,0.2482
-0.5122,0.2584
-0.5096,0.2537
-0.5067,0.2615
-0.5049,0.2449
-0.504,0.2538
-0.5054,0.2532
-0.5036,0.2455
0.0,0.2493
-0.5012,-0.2514
-0.5108,0.2561
-0.4966,0.2524
-0.5023,0.2489
-0.4903,0.2438
-0.4988,0.2497
-0.5041,-0.253
-0.4934,0.2472
-0.4902,-0.2466
0.0,0.2515
0.0,0.0
-0.4938,0.2446
-0.5097,0.2568
-0.4981,0.2497
-0.4967,0.247
-0.5056,-0.5008
-0.511,0.2575
0.0,0.2455
-0.4975,-0.2479
0.0,0.2496
-0.4985,0.2541
-0.5034,0.2489
-0.508,0.2541
-0.5037,-0.2553
-0.5014,0.2571
-0.4986,0.2436
-0.4979,0.2479
-0.4989,-0.4978
-0.5019,-0.2526
-0.5018,0.2487
-0.4916,0.2457
0.0,0.0
-0.4958,0.2439
-0.4998,0.2516
0.0,0.2471
-0.4962,0.2472
0.0,0.2532
-0.4965,-0.2519
-0.4864,0.2413
-0.4996,0.2456
-0.4945,0.2547
-0.5035,0.2491
-0.4881,0.241
0.0,0.2423
-0.5019,0.2561
-0.501,0.2427
-0.5031,0.2555
0.0,0.0
-0.4983,0.2472
-0.4953,0.2424
-0.5023,0.2527
