f0,protected
-0.2505,0.0
-0.2512,0.0
-0.4855,0.241
-0.4947,0.2553
-0.2507,0.0
-0.4968,0.2455
-0.4989,0.2529
-0.5001,0.2464
-0.2502,0.0
-0.4953,0.2486
-0.2498,0.0
-0.4928,0.2481
-0.5025,0.2484
-0.5119,0.2581
-0.5015,0.2514
-0.2499,0.0
-0.5013,0.254
-0.4954,0.2517
-0.5113,0.2539
-0.4925,0.2481
-0.4961,0.2472
-0.4996,0.2508
-0.4956,0.2425
-0.2524,0.0
-0.501,0.2503
-0.2504,0.0
-0.4964,0.2368
-0.2549,0.0
-0.4844,0.2395
-0.4989,0.2465
-0.2464,0.0
-0.5031,0.2502
-0.501,0.2513
-0.4968,0.2467
-0.501,0.2545
-0.4963,0.2479
-0.5012,0.2437
-0.2456,0.0
-0.2493,0.0
-0.2544,0.0
-0.505,0.2495
-0.492,0.2444
-0.5026,0.249
-0.2479,0.0
-0.5007,0.253
-0.5028,0.2562
-0.5022,0.2561
-0.5078,0.258
-0.508,0.2537
-0.4966,0.2492
-0.5011,0.2488
-0.2549,0.0
-0.5035,0.2516
-0.4962,0.2525
-0.2527,0.0
-0.5042,0.2583
-0.2457,0.0
-0.497,0.2472
-0.2538,0.0
-0.245,0.0
-0.4998,0.2446
-0.2553,0.0
-0.4987,0.25
-0.496,0.247
-0.5032,0.2503
-0.5047,0.2515
-0.5004,0.2425
-0.252,0.0
-0.2539,0.0
-0.508,0.2523
-0.4922,0.2466
-0.5076,0.2483
-0.4982,0.2473
-0.5029,0.2509
-0.5026,0.2527
-0.5001,0.2485
-0.5032,0.2556
-0.5018,0.2454
-0.492,0.2451
-0.2508,0.0
-0.4991,0.254
-0.5022,0.2492
-0.4929,0.245
-0.5046,0.2488
-0.5043,0.2535
-0.2577,0.0
-0.4987,0.2466
-0.5069,0.2518
-0.5096,0.2553
-0.4894,0.2493
-0.2469,0.0
-0.5011,0.2511
-0.2533,0.0
-0.4987,0.2456
-0.4949,0.247
-0.5074,0.2553
-0.5022,0.249
-0.5066,0.2513
-0.5056,0.2551
-0.4924,0.2409
