f0,protected
0.5,0.2488
0.5059,0.2485
0.4973,0.2418
0.4947,0.2462
0.4993,0.2567
0.5104,0.2568
0.5047,0.258
0.5006,0.2476
0.4975,0.2425
0.5044,0.2531
0.5061,0.2508
0.4993,0.2493
0.4969,0.2503
0.5074,0.2521
0.5041,0.2535
0.5011,0.2482
0.5033,0.2547
0.4977,0.2534
0.4975,0.2479
0.5054,0.2475
0.4989,0.2499
0.4948,0.2434
0.4965,0.2487
0.5083,0.2473
0.4892,0.2442
0.4979,0.2544
0.5081,0.2474
0.5066,0.2568
0.5022,0.249
0.5034,0.2572
0.5071,0.2603
0.5039,0.2431
0.498,0.2517
0.4995,0.2467
0.5004,0.2506
0.5007,0.2491
0.4948,0.2493
0.5021,0.251
0.5049,0.2512
0.4949,0.2422
0.5051,0.2541
0.5153,0.2576
0.4936,0.2458
0.4972,0.2468
0.5033,0.2481
0.5036,0.2542
0.4926,0.2522
0.4931,0.2463
0.4975,0.2509
0.5052,0.2563
0.5016,0.2524
0.5008,0.25
0.4958,0.248
0.497,0.2495
0.5091,0.2549
0.5062,0.2562
0.5007,0.2432
0.5011,0.25
0.4924,0.2531
0.5011,0.2516
0.501,0.2533
0.498,0.2509
0.4915,0.242
0.4962,0.2463
0.4909,0.2464
0.491,0.243
0.4986,0.2527
0.4992,0.2405
0.5038,0.2506
0.4979,0.2467
0.4923,0.2417
0.4979,0.2472
0.5051,0.2493
0.5041,0.2507
0.4967,0.2449
0.5041,0.2534
0.5046,0.2498
0.514,0.2594
0.5064,0.2547
0.5045,0.2527
0.5007,0.2528
0.4974,0.248
0.5061,0.2523
0.4997,0.2461
0.5008,0.252
0.5052,0.2514
0.5027,0.2524
0.5025,0.2546
0.4994,0.2517
0.4943,0.2458
0.5061,0.2477
0.5019,0.2549
0.4949,0.2512
0.4996,0.2513
0.5,0.2547
0.4981,0.2532
0.4999,0.2434
0.5039,0.254
0.4994,0.2477
0.4937,0.2436
