f0,protected
0.5085,0.2484
0.5011,0.2525
0.5118,0.2512
0.4959,0.2478
0.5049,0.245
0.4929,0.2484
0.4965,0.2507
0.4973,0.2496
0.4906,0.2492
0.5001,0.2487
0.5001,0.2482
0.4976,0.2478
0.5027,0.249
0.5002,0.2466
0.4952,0.2439
0.5013,0.2521
0.4975,0.2478
0.4998,0.2551
0.4975,0.2481
0.5053,0.2472
0.4986,0.2538
0.4943,0.2498
0.4983,0.2542
0.4995,0.2513
0.4992,0.2489
0.5011,0.2505
0.4986,0.2494
0.491,0.2438
0.509,0.2567
0.4976,0.2507
0.4948,0.2508
0.4984,0.2458
0.4979,0.2424
0.509,0.2548
0.5028,0.2436
0.4975,0.2542
0.5025,0.2513
0.4962,0.2512
0.5012,0.2534
0.4852,0.2402
0.4998,0.2515
0.4993,0.2513
0.4975,0.2564
0.5043,0.257
0.4954,0.2476
0.5044,0.2533
0.5014,0.2459
0.497,0.2477
0.4937,0.24
0.5071,0.2533
0.501,0.2534
0.4932,0.2439
0.5059,0.2522
0.5032,0.2479
0.4934,0.247
0.5121,0.2511
0.4905,0.2478
0.5004,0.2491
0.5018,0.2598
0.4876,0.2442
0.5019,0.2508
0.5005,0.2511
0.4966,0.2443
0.4954,0.2573
0.4952,0.2475
0.5072,0.2589
0.5009,0.2506
0.4984,0.2515
0.4956,0.247
0.5057,0.2536
0.497,0.2482
0.4988,0.2522
0.501,0.2484
0.501,0.249
0.4938,0.2416
0.498,0.2446
0.5096,0.2561
0.507,0.2521
0.496,0.2477
0.5014,0.2495
0.4883,0.2481
0.5087,0.2551
0.4975,0.2439
0.5055,0.2542
0.4876,0.2451
0.5012,0.2463
0.4954,0.2547
0.4978,0.2492
0.5004,0.2504
0.5045,0.253
0.5004,0.2543
0.5015,0.2482
0.5073,0.2587
0.4944,0.2462
0.492,0.2415
0.4944,0.2505
0.4915,0.2441
0.5024,0.2502
0.5005,0.2519
0.5037,0.2494
