protected,f0,accuracy
0.0,0.0,0.7433
0.0,0.0,0.743
0.0,0.0,0.743
0.0,0.0,0.7559
0.0,0.0,0.7462
0.0,0.0,0.751
0.0,0.0,0.7525
0.0,0.0,0.752
0.0,0.0,0.7541
0.0,0.0,0.7493
0.0,0.0,0.7429
0.0,0.0,0.7563
0.0,0.0,0.7498
0.0,0.0,0.7496
0.0,0.0,0.749
0.0,0.0,0.7572
0.0,0.0,0.7536
0.0,0.0,0.7532
0.0,0.0,0.7501
0.0,0.0,0.7511
0.0,0.0,0.7418
0.0,0.0,0.7492
0.0,0.0,0.7549
0.0,0.0,0.7395
0.0,0.0,0.7492
0.0,0.0,0.7482
0.0,0.0,0.7483
0.0,0.0,0.7433
0.0,0.0,0.7449
0.0,0.0,0.7496
0.0,0.0,0.7489
0.0,0.0,0.7517
0.0,0.0,0.7467
0.0,0.0,0.7542
0.0,0.0,0.7382
0.0,0.0,0.7524
0.0,0.0,0.7476
0.0,0.0,0.7563
0.0,0.0,0.7573
0.0,0.0,0.7509
0.0,0.0,0.7587
0.0,0.0,0.7439
0.0,0.0,0.7484
0.0,0.0,0.7533
0.0,0.0,0.7505
0.0,0.0,0.7497
0.0,0.0,0.7511
0.0,0.0,0.7516
0.0,0.0,0.7553
0.0,0.0,0.7551
0.0,0.0,0.7457
0.0,0.0,0.7474
0.0,0.0,0.7474
0.0,0.0,0.7438
0.0,0.0,0.7494
0.0,0.0,0.7569
0.0,0.0,0.7523
0.0,0.0,0.7458
0.0,0.0,0.7498
0.0,0.0,0.753
0.0,0.0,0.746
0.0,0.0,0.7474
0.0,0.0,0.7476
0.0,0.0,0.7559
0.0,0.0,0.7486
0.0,0.0,0.7582
0.0,0.0,0.7447
0.0,0.0,0.7545
0.0,0.0,0.7496
0.0,0.0,0.7431
0.0,0.0,0.7582
0.0,0.0,0.7491
0.0,0.0,0.7448
0.0,0.0,0.7514
0.0,0.0,0.7488
0.0,0.0,0.7431
0.0,0.0,0.7469
0.0,0.0,0.7484
0.0,0.0,0.7499
0.0,0.0,0.7486
0.0,0.0,0.7457
0.0,0.0,0.76
0.0,0.0,0.7445
0.0,0.0,0.7474
0.0,0.0,0.7416
0.0,0.0,0.7472
0.0,0.0,0.7494
0.0,0.0,0.7521
0.0,0.0,0.7508
0.0,0.0,0.7487
0.0,0.0,0.7483
0.0,0.0,0.7463
0.0,0.0,0.7509
0.0,0.0,0.7507
0.0,0.0,0.7459
0.0,0.0,0.7448
0.0,0.0,0.7412
0.0,0.0,0.7488
0.0,0.0,0.7467
0.0,0.0,0.7559
