f0,protected
0.4964,0.2465
0.5077,0.2505
0.5006,0.2494
0.5009,0.2482
0.5019,0.2494
0.4942,0.2436
0.4994,0.243
0.4919,0.2519
0.4954,0.24
0.504,0.2508
0.5013,0.2498
0.5057,0.2566
0.5023,0.2491
0.4993,0.2472
0.4976,0.2535
0.5004,0.253
0.4916,0.2512
0.4948,0.2466
0.4869,0.2514
0.5008,0.2523
0.4958,0.2505
0.5016,0.2489
0.5,0.2485
0.5061,0.2604
0.5053,0.2504
0.508,0.2546
0.502,0.2522
0.497,0.247
0.4991,0.2446
0.4906,0.2454
0.4917,0.25
0.4943,0.2471
0.4969,0.2492
0.5102,0.2504
0.5047,0.2528
0.4976,0.2476
0.5013,0.2456
0.5098,0.2539
0.5012,0.2485
0.499,0.2537
0.5,0.2406
0.5035,0.2575
0.5074,0.2562
0.4996,0.2428
0.5039,0.2514
0.5015,0.2515
0.5017,0.2548
0.501,0.2442
0.5033,0.2587
0.5032,0.2524
0.504,0.2519
0.5024,0.2521
0.5018,0.2533
0.5005,0.2486
0.4939,0.2445
0.4974,0.2442
0.4995,0.2524
0.4913,0.2464
0.5019,0.2499
0.5045,0.2557
0.5032,0.25
0.5007,0.2484
0.502,0.2521
0.4995,0.2506
0.493,0.2472
0.4994,0.2449
0.5048,0.2592
0.4941,0.25
0.501,0.2443
0.4991,0.2488
0.5033,0.2581
0.498,0.2525
0.5017,0.2558
0.4975,0.2464
0.5026,0.2499
0.4958,0.2507
0.4999,0.2569
0.4959,0.2477
0.5061,0.2534
0.5042,0.2472
0.4933,0.2475
0.4996,0.2578
0.503,0.2609
0.5044,0.2532
0.4982,0.2446
0.5018,0.2514
0.5053,0.2513
0.5004,0.2575
0.4962,0.2508
0.496,0.2479
0.4977,0.2416
0.5037,0.2482
0.4991,0.2514
0.5003,0.2427
0.497,0.2454
0.4989,0.2484
0.4958,0.243
0.4997,0.2451
0.4988,0.2509
0.5002,0.2463
