f0,protected
0.4969,0.2472
0.4995,0.2482
0.4963,0.2481
0.5051,0.2498
0.502,0.2539
0.5033,0.2575
0.4976,0.2494
0.4954,0.2489
0.4935,0.2522
0.5035,0.2537
0.5002,0.2567
0.5064,0.2491
0.507,0.2549
0.5057,0.2543
0.4952,0.2451
0.4936,0.2394
0.5001,0.2551
0.4974,0.2476
0.4957,0.2495
0.4923,0.2445
0.5076,0.2495
0.497,0.2509
0.4937,0.2517
0.496,0.2538
0.5009,0.2512
0.4995,0.2496
0.5049,0.2507
0.5094,0.2504
0.5024,0.2515
0.4968,0.2502
0.5034,0.254
0.4977,0.2483
0.4984,0.2486
0.5053,0.2505
0.501,0.2559
0.5016,0.2511
0.4996,0.2532
0.4965,0.2469
0.4925,0.2517
0.512,0.2539
0.5035,0.2438
0.4982,0.252
0.5059,0.2544
0.4994,0.2466
0.4874,0.2417
0.5153,0.2522
0.4908,0.2404
0.4948,0.2479
0.4931,0.2464
0.5048,0.2578
0.5029,0.251
0.491,0.246
0.501,0.2489
0.4982,0.2575
0.4937,0.2462
0.5067,0.2513
0.4988,0.2513
0.4993,0.2484
0.4991,0.2555
0.5118,0.253
0.512,0.2597
0.4994,0.2525
0.496,0.2498
0.4945,0.2464
0.4998,0.2548
0.5012,0.2538
0.4878,0.2532
0.5036,0.2389
0.5096,0.2573
0.494,0.2513
0.4942,0.2517
0.5029,0.2518
0.5039,0.2493
0.5066,0.2563
0.5077,0.2559
0.4963,0.2461
0.4959,0.2484
0.496,0.2478
0.5072,0.2537
0.5009,0.2431
0.5015,0.2532
0.5039,0.2504
0.4966,0.2473
0.5022,0.255
0.5088,0.2547
0.4998,0.2401
0.5035,0.25
0.4958,0.2517
0.504,0.2577
0.5037,0.2524
0.5016,0.2501
0.5014,0.2478
0.495,0.2492
0.5002,0.2437
0.4989,0.2527
0.5043,0.2563
0.5029,0.248
0.4973,0.2458
0.5001,0.2485
0.5017,0.2516
