f0,protected
0.4956,0.2487
0.5003,0.2497
0.4951,0.2509
0.4903,0.2472
0.4955,0.2452
0.5003,0.2535
0.505,0.253
0.5033,0.2471
0.4962,0.2488
0.4979,0.2533
0.4966,0.248
0.5005,0.2485
0.5036,0.2583
0.4954,0.2542
0.5038,0.251
0.5024,0.4955
0.494,0.2454
0.495,0.2501
0.5063,0.2574
0.4978,0.253
0.504,0.2519
0.5069,0.258
0.5113,0.2512
0.4963,0.2502
0.5004,0.2477
0.4945,0.2586
0.5029,0.2536
0.5025,0.2533
0.5007,0.2522
0.503,0.2538
0.5008,0.2526
0.491,0.2523
0.5015,0.2551
0.5003,0.248
0.4931,0.2462
0.4955,0.2444
0.4962,0.25
0.5053,0.2589
0.5,0.2483
0.4934,0.2429
0.495,0.2488
0.4992,0.2485
0.4994,0.2457
0.5068,0.2459
0.5011,0.2498
0.5038,0.2572
0.4965,0.252
0.4952,0.247
0.4988,0.2435
0.5039,0.2499
0.5105,0.2539
0.4941,0.2427
0.5038,0.2479
0.507,0.2515
0.4939,0.2559
0.496,0.2528
0.4988,0.2482
0.4939,0.2511
0.4985,0.2529
0.5021,0.2516
0.4897,0.2507
0.5006,0.247
0.4906,0.2477
0.5049,0.2553
0.5061,0.2534
0.4996,0.2471
0.501,0.2456
0.4985,0.2485
0.4993,0.2488
0.5047,0.2526
0.5113,0.2537
0.4963,0.2489
0.5,0.2486
0.5011,0.2549
0.505,0.2498
0.504,0.2508
0.5031,0.2508
0.5025,0.2566
0.4913,0.2386
0.5081,0.2555
0.4925,0.2466
0.5061,0.2566
0.4938,0.2475
0.5009,0.2532
0.4966,0.2508
0.5026,0.2516
0.4893,0.2447
0.5018,0.254
0.5026,0.2514
0.5034,0.2544
0.4994,0.2457
0.4976,0.2465
0.5038,0.2495
0.4994,0.2514
0.4985,0.2527
0.504,0.2498
0.5111,0.2578
0.4976,0.2519
0.4988,0.2511
0.5015,0.2518
