f0,protected
0.4951,0.238
0.504,0.2439
0.4979,0.2491
0.5004,0.2478
0.5011,0.2521
0.4968,0.249
0.4999,0.2547
0.4993,0.2527
0.5027,0.2578
0.501,0.2503
0.5079,0.2521
0.5027,0.2458
0.5088,0.2493
0.4948,0.2511
0.4982,0.2542
0.5017,0.253
0.506,0.2542
0.5075,0.2617
0.4986,0.2513
0.5097,0.2594
0.4987,0.252
0.4891,0.2444
0.5029,0.2499
0.5014,0.2477
0.4902,0.2437
0.5037,0.2509
0.5059,0.2552
0.5002,0.2511
0.4972,0.2527
0.4946,0.2452
0.5027,0.2533
0.4967,0.247
0.4937,0.2458
0.4973,0.2455
0.5024,0.2469
0.5008,0.2527
0.4948,0.2487
0.4998,0.2483
0.4954,0.245
0.5033,0.252
0.4944,0.2481
0.4912,0.2469
0.4992,0.2433
0.5036,0.2454
0.5021,0.2506
0.4947,0.2467
0.5068,0.2532
0.5036,0.2566
0.5022,0.254
0.4999,0.2465
0.4969,0.2504
0.5004,0.2533
0.5013,0.2525
0.5011,0.2513
0.4982,0.2474
0.4951,0.2441
0.502,0.2536
0.4985,0.2451
0.5052,0.2507
0.5008,0.2491
0.4923,0.2456
0.5017,0.2487
0.4974,0.2476
0.5125,0.2561
0.4985,0.2501
0.4934,0.2476
0.5025,0.249
0.5006,0.2497
0.4977,0.2486
0.5064,0.2544
0.51,0.2463
0.4973,0.2491
0.5001,0.2523
0.4983,0.2528
0.5109,0.2538
0.5053,0.2509
0.5011,0.2518
0.5108,0.2537
0.5023,0.2514
0.5076,0.2476
0.4962,0.2456
0.4984,0.2517
0.5001,0.25
0.4968,0.2511
0.4991,0.2535
0.4833,0.238
0.4961,0.2415
0.4946,0.2456
0.4992,0.2527
0.509,0.2544
0.5016,0.2554
0.5012,0.252
0.5041,0.2535
0.4957,0.2452
0.502,0.2563
0.4975,0.2475
0.5017,0.2501
0.5006,0.2542
0.4951,0.2544
0.5045,0.247
