f0,protected
-0.4942,0.2486
-0.5075,0.2552
-0.5009,0.2468
-0.4949,0.2419
-0.5068,0.2579
-0.4941,0.2448
-0.502,0.2502
-0.4955,0.2472
-0.4998,0.252
-0.5024,0.2481
-0.5003,0.2508
-0.4994,0.2522
-0.4997,0.2403
-0.499,0.2537
-0.499,0.2488
-0.5029,0.2496
-0.5009,0.2485
-0.4929,0.2496
-0.5022,0.2448
-0.5026,0.2522
-0.5096,0.2588
-0.5011,0.2542
-0.4976,0.2449
-0.4989,0.2545
-0.503,0.2496
-0.4996,0.2472
-0.4971,0.246
-0.499,0.2482
-0.4937,0.2528
-0.4994,0.2547
-0.4934,0.2491
-0.4977,0.2476
-0.4997,0.2547
-0.4995,0.2512
-0.4925,0.2429
-0.5003,0.2492
-0.4927,0.2409
-0.4974,0.2427
-0.4943,0.2497
-0.4988,0.2511
-0.4882,0.2433
-0.4997,0.2554
-0.4951,0.2534
-0.4979,0.2506
-0.5034,0.2509
-0.5008,0.2486
-0.5013,0.2526
-0.49,0.2445
-0.511,0.2557
-0.4958,0.2442
-0.5017,0.245
-0.4952,0.2504
-0.4975,0.2426
-0.4964,0.2417
-0.4977,0.2486
-0.4965,0.2512
-0.4978,0.2535
-0.499,0.2443
-0.5013,0.2526
-0.5037,0.252
-0.5071,0.2532
-0.4894,0.2427
-0.4948,0.2467
-0.4998,0.2506
-0.4929,0.2467
-0.4997,0.2496
-0.4946,0.2487
-0.5077,0.2566
-0.5026,0.2501
-0.5008,0.2552
-0.5066,0.2495
-0.5041,0.2558
-0.5043,0.2493
-0.5067,0.249
-0.5071,0.2556
-0.5047,0.2471
-0.5022,0.2517
-0.5015,0.2441
-0.4962,0.256
-0.4996,0.2458
-0.501,0.2537
-0.4984,0.2518
-0.494,0.2512
-0.5044,0.2529
-0.4945,0.2463
-0.5033,0.2502
-0.5001,0.251
-0.4967,0.2515
-0.4955,0.2472
-0.5046,0.2514
-0.4983,0.2502
-0.5031,0.2519
-0.5,0.2518
-0.4959,0.2398
-0.5016,0.2467
-0.5023,0.2528
-0.4956,0.2458
-0.5017,0.2493
-0.4933,0.2404
-0.5047,0.2463
