f0,protected
0.5033,0.2603
0.4954,0.2536
0.4953,0.2476
0.4951,0.2475
0.5017,0.246
0.4974,0.2463
0.5033,0.2566
0.4933,0.2492
0.4995,0.2491
0.4956,0.2523
0.4968,0.2496
0.4988,0.2477
0.5038,0.25
0.4979,0.2452
0.4973,0.2476
0.5011,0.2541
0.491,0.2402
0.4987,0.2487
0.4921,0.245
0.5027,0.2469
0.5016,0.2497
0.5034,0.2517
0.5012,0.2481
0.4911,0.2452
0.5034,0.2485
0.4978,0.2554
0.5084,0.2504
0.504,0.2544
0.4958,0.2451
0.4957,0.252
0.5023,0.2434
0.5056,0.2536
0.5027,0.2527
0.4929,0.2423
0.4945,0.2442
0.505,0.2556
0.5024,0.2498
0.5025,0.2548
0.5028,0.2515
0.499,0.2535
0.4999,0.2511
0.4946,0.2555
0.5082,0.2549
0.501,0.2496
0.508,0.2583
0.5,0.2499
0.5044,0.2479
0.5068,0.2537
0.4913,0.2419
0.4924,0.2475
0.4948,0.2465
0.5017,0.2483
0.4935,0.2476
0.5057,0.2493
0.5018,0.2511
0.4973,0.2426
0.5011,0.2526
0.4965,0.2523
0.4995,0.2442
0.5035,0.2474
0.5011,0.2503
0.5105,0.2564
0.5036,0.2558
0.502,0.2532
0.5033,0.2494
0.4982,0.2452
0.5072,0.2491
0.5041,0.2592
0.4968,0.2504
0.4987,0.2485
0.5045,0.2523
0.5028,0.2485
0.5057,0.2471
0.4915,0.2435
0.5005,0.2477
0.5059,0.2558
0.4985,0.2473
0.5082,0.256
0.496,0.2463
0.5002,0.2494
0.4976,0.2564
0.5012,0.2471
0.496,0.2438
0.4957,0.2517
0.4935,0.2507
0.5059,0.2509
0.4941,0.248
0.4892,0.2466
0.499,0.2528
0.4974,0.2437
0.5127,0.2573
0.4949,0.2439
0.4993,0.2471
0.4977,0.2509
0.5019,0.2546
0.4988,0.2471
0.4983,0.2494
0.4941,0.2482
0.5068,0.2483
0.5002,0.2488
