f0,protected
-0.5019,0.2499
-0.501,0.2451
-0.4973,0.2502
-0.4979,0.2489
-0.4994,0.2465
-0.5069,0.253
-0.4976,0.2529
-0.5006,0.2493
-0.5006,0.2485
-0.4952,0.2507
-0.4932,0.2474
-0.4985,0.2492
-0.4993,0.2452
-0.4929,0.2474
-0.5063,0.2502
-0.5056,0.2551
-0.4971,0.247
-0.4958,0.2492
-0.4944,0.246
-0.497,0.2455
-0.4967,0.2501
-0.5049,0.2499
-0.5029,0.2473
-0.4989,0.2448
-0.5013,0.2545
-0.4954,0.2442
-0.5054,0.2475
-0.4991,0.247
-0.4994,0.2471
-0.4937,0.2435
-0.5098,0.2499
-0.4975,0.2448
-0.5025,0.2494
-0.4866,0.2451
-0.5034,0.2579
-0.4994,0.2466
-0.4967,0.2429
-0.501,0.2555
-0.5011,0.2475
-0.5087,0.2576
-0.5029,0.2498
-0.4967,0.247
-0.5006,0.2528
-0.5061,0.2549
-0.4943,0.2499
-0.4982,0.2474
-0.5001,0.2518
-0.5073,0.2537
-0.4918,0.2503
-0.495,0.2459
-0.5043,0.2532
-0.5012,0.2509
-0.5009,0.2541
-0.5004,0.2508
-0.4961,0.2384
-0.497,0.2511
-0.5002,0.2515
-0.4998,0.2566
-0.4968,0.249
-0.4952,0.2496
-0.5032,0.2467
-0.4966,0.25
-0.5046,0.2517
-0.4993,0.2447
-0.5017,0.2527
-0.4998,0.25
-0.5086,0.2579
-0.506,0.2482
-0.4985,0.25
-0.5074,0.252
-0.4927,0.2457
-0.503,0.2558
-0.4991,0.2504
-0.5004,0.2509
-0.5009,0.2471
-0.51,0.2543
-0.4942,0.2432
-0.5095,0.2529
-0.4971,0.2491
-0.5005,0.2479
-0.5016,0.2446
-0.5059,0.2592
-0.501,0.2491
-0.494,0.2468
-0.5044,0.253
-0.4984,0.2445
-0.5002,0.2479
-0.5048,0.248
-0.5025,0.256
-0.4975,0.2441
-0.5065,0.2518
-0.4984,0.2484
-0.4926,0.2396
-0.4941,0.2533
-0.4926,0.2408
-0.4936,0.2485
-0.5041,0.2566
-0.4924,0.2439
-0.5047,0.2525
-0.5001,0.2518
