f0,protected
0.5016,0.2584
0.4975,0.2486
0.4969,0.2433
0.5009,0.5038
0.4938,0.2481
0.5023,0.2533
0.5069,0.2558
0.5005,0.2519
0.5029,0.2488
0.4986,0.2526
0.4993,0.2499
0.4967,0.2501
0.4934,0.2441
0.5002,0.2478
0.5031,0.2528
0.499,0.2491
0.5011,0.2571
0.4981,0.2522
0.4994,0.248
0.4936,0.2483
0.501,0.2525
0.5052,0.2477
0.5037,0.2573
0.4924,0.2489
0.4968,0.2459
0.4968,0.2494
0.4994,0.2559
0.4979,0.2487
0.4976,0.2542
0.4962,0.2512
0.5041,0.2542
0.5016,0.2433
0.4987,0.2487
0.5023,0.2482
0.4946,0.2527
0.4946,0.2469
0.4978,0.2492
0.4963,0.2497
0.5038,0.2467
0.494,0.2492
0.4917,0.2435
0.498,0.2454
0.5108,0.2603
0.5032,0.25
0.4975,0.2498
0.4949,0.2485
0.5061,0.2506
0.5031,0.2485
0.4947,0.2554
0.4845,0.2435
0.4985,0.254
0.4958,0.2493
0.5053,0.2577
0.4931,0.2439
0.5007,0.2478
0.5001,0.2476
0.494,0.2551
0.5029,0.2425
0.5075,0.2487
0.4978,0.2497
0.5038,0.2465
0.5014,0.2463
0.4992,0.2473
0.5031,0.2603
0.5007,0.251
0.481,0.237
0.499,0.248
0.4995,0.2481
0.5005,0.2498
0.4995,0.2504
0.5037,0.2469
0.5037,0.257
0.5003,0.2485
0.5031,0.2479
0.4945,0.2512
0.5082,0.2532
0.503,0.2528
0.4999,0.2494
0.4993,0.2464
0.5057,0.2473
0.5015,0.2521
0.4997,0.2434
0.5085,0.2472
0.4988,0.2481
0.5012,0.2421
0.5094,0.2575
0.5064,0.2511
0.5008,0.2476
0.4955,0.2437
0.5053,0.2523
0.4997,0.2491
0.5016,0.2513
0.5023,0.2501
0.5016,0.2513
0.493,0.2442
0.5009,0.2488
0.5002,0.2464
0.4901,0.2498
0.4892,0.2405
0.4955,0.2439
