f0,protected
0.4952,0.2415
0.4981,0.2451
0.4985,0.2499
0.496,0.2487
0.4993,0.2524
0.5094,0.2557
0.5016,0.2535
0.4988,0.2493
0.4975,0.2519
0.496,0.2424
0.5037,0.2581
0.494,0.2482
0.5016,0.2506
0.5018,0.25
0.4914,0.2465
0.4999,0.25
0.5053,0.2519
0.5042,0.2546
0.5001,0.252
0.4946,0.2534
0.4977,0.2425
0.4926,0.2525
0.4943,0.2483
0.501,0.253
0.5009,0.2469
0.5014,0.25
0.5001,0.252
0.5043,0.2502
0.4965,0.2431
0.5002,0.2464
0.4984,0.2481
0.5053,0.2533
0.4922,0.2417
0.498,0.2473
0.5013,0.2508
0.5003,0.2515
0.506,0.25
0.5073,0.2567
0.4962,0.245
0.493,0.24
0.5143,0.2576
0.5,0.2483
0.5012,0.2524
0.5089,0.2485
0.4944,0.2502
0.5044,0.2511
0.505,0.2482
0.4983,0.2523
0.5002,0.2503
0.5056,0.2566
0.5078,0.2589
0.5011,0.2515
0.4914,0.2466
0.5025,0.2487
0.4982,0.2477
0.504,0.253
0.4942,0.2437
0.4975,0.2478
0.4937,0.2482
0.501,0.2557
0.5033,0.2521
0.5011,0.25
0.5055,0.2524
0.5044,0.2452
0.5036,0.2578
0.4996,0.2552
0.5089,0.254
0.5019,0.2491
0.4927,0.2506
0.4972,0.2492
0.494,0.2425
0.5032,0.2497
0.4933,0.2436
0.5025,0.2469
0.511,0.2534
0.5024,0.2518
0.5048,0.2545
0.4984,0.2491
0.4943,0.2473
0.5032,0.2499
0.4955,0.2518
0.5062,0.2509
0.5028,0.2488
0.5042,0.2503
0.5029,0.2517
0.4966,0.2484
0.5015,0.2498
0.5008,0.2506
0.5072,0.2497
0.494,0.2443
0.502,0.2542
0.5029,0.2521
0.5011,0.2544
0.5077,0.2565
0.4918,0.24
0.5005,0.2506
0.4951,0.245
0.5044,0.2502
0.4977,0.251
0.5023,0.2431
