f0,protected
-0.4969,0.2585
-0.5034,0.2498
-0.4943,0.2465
-0.4938,0.2462
-0.5008,0.2517
-0.5025,0.2559
-0.4963,0.2452
-0.5043,0.2468
-0.5023,0.2509
-0.4976,0.253
-0.4956,0.2521
-0.5041,0.2478
-0.503,0.2549
-0.4991,0.2496
-0.5047,0.2597
-0.4907,0.245
-0.5082,0.2582
-0.4974,0.2461
-0.5039,0.2563
-0.5016,0.2461
-0.5001,0.2487
-0.4998,0.2485
-0.5004,0.2462
-0.5015,0.2508
-0.4985,0.2435
-0.4976,0.2499
-0.4981,0.2451
-0.5047,0.2542
-0.4978,0.2402
-0.5003,0.2469
-0.4995,0.2564
-0.5006,0.249
-0.5011,0.2534
-0.5005,0.2541
-0.501,0.2477
-0.5073,0.254
-0.5048,0.2527
-0.5026,0.2515
-0.5033,0.2566
-0.5085,0.2461
-0.5028,0.2538
-0.495,0.2503
-0.4931,0.2469
-0.4889,0.2515
-0.5026,0.2501
-0.4953,0.2451
-0.5032,0.2484
-0.494,0.2464
-0.5001,0.2468
-0.4948,0.2445
-0.498,0.2433
-0.5049,0.2522
-0.5027,0.2524
-0.4963,0.2507
-0.5004,0.2443
-0.4948,0.2493
-0.5067,0.2489
-0.4979,0.2445
-0.5091,0.2562
-0.5075,0.2519
-0.5107,0.2564
-0.5039,0.2565
-0.5007,0.2467
-0.5041,0.2477
-0.4979,0.2489
-0.4989,0.2528
-0.4962,0.2465
-0.4997,0.2524
-0.5024,0.2485
-0.4998,0.2542
-0.502,0.249
-0.5005,0.2563
-0.4997,0.2505
-0.4983,0.2465
-0.5017,0.2543
-0.5001,0.2481
-0.5081,0.2544
-0.4973,0.2481
-0.495,0.2521
-0.5,0.2533
-0.4977,0.2423
-0.4979,0.2502
-0.5053,0.2552
-0.506,0.2532
-0.4931,0.2486
-0.4999,0.2498
-0.4919,0.2419
-0.4985,0.2509
-0.4993,0.2469
-0.4993,0.2477
-0.5048,0.2538
-0.5027,0.2508
-0.5001,0.2529
-0.5114,0.2564
-0.5035,0.2559
-0.4948,0.2503
-0.499,0.2493
-0.4999,0.2475
-0.5072,0.2489
-0.4964,0.2448
