f0,protected
-0.5015,-0.2539
-0.4966,0.2522
-0.5024,0.2493
-0.5043,0.2435
0.0,0.2516
-0.497,0.2473
-0.4898,0.249
-0.5059,0.2503
-0.5034,0.2581
-0.4979,0.2444
-0.5027,0.251
-0.5003,0.2523
-0.5034,0.2487
-0.5089,-0.5032
-0.4872,0.2471
-0.4961,0.2443
-0.5078,0.2548
-0.5057,0.2498
-0.5007,-0.5019
-0.5015,0.2531
-0.5039,0.2551
-0.4961,-0.2523
-0.4949,0.2433
-0.5021,0.2535
-0.4959,0.2557
-0.5058,0.2581
-0.5012,0.253
-0.5048,0.2527
-0.5107,-0.5011
-0.5015,0.2503
-0.5023,0.2557
-0.4924,0.2472
-0.5084,0.2496
-0.4939,0.248
-0.5036,0.2558
-0.5064,0.2563
-0.5008,0.2528
-0.5017,0.2539
0.0,0.2429
-0.5072,0.255
-0.4962,0.2462
-0.501,-0.2566
-0.497,-0.4994
-0.504,0.2531
-0.4995,0.2458
-0.5014,0.2497
-0.5004,0.2529
-0.502,0.2432
-0.4939,-0.2492
-0.4992,0.2501
-0.5007,0.2504
-0.5029,0.2469
-0.5032,-0.2517
-0.4997,0.2507
-0.4991,0.2506
-0.499,0.2515
-0.4972,0.2413
-0.4987,0.2512
-0.4997,0.2494
-0.5024,0.2497
-0.5022,0.2485
-0.4984,0.2483
-0.512,0.2552
-0.5052,-0.2547
-0.4927,-0.4949
-0.4949,0.2455
-0.4997,-0.2483
-0.5068,0.2614
-0.4951,0.2478
-0.4914,-0.5048
-0.4983,0.2515
-0.503,0.255
-0.5005,0.2444
-0.4998,-0.2449
-0.4995,0.2524
-0.4918,0.2473
-0.4997,0.2538
-0.5018,0.249
-0.4977,0.2526
-0.5,0.2547
-0.4943,0.2468
-0.5068,0.2512
-0.4996,0.2492
-0.4984,0.2495
-0.4981,0.2487
-0.5013,0.2493
-0.5017,0.2538
-0.498,0.2451
-0.4995,0.2416
-0.5089,-0.2563
-0.4975,0.2461
-0.5033,0.2548
-0.4966,0.2486
-0.4937,0.2431
-0.4935,0.2464
-0.4971,0.2479
-0.5029,0.2526
-0.5013,0.2487
-0.5012,-0.2533
-0.5031,0.2441
