f0,protected
-0.5021,0.2418
-0.5005,0.2523
-0.4921,0.2462
-0.502,0.2463
-0.5,0.2518
-0.4845,0.2441
-0.5037,0.2488
-0.5044,0.2576
-0.2533,0.0
-0.5003,0.2498
-0.4984,0.2484
-0.4945,0.2507
-0.4926,0.2467
-0.493,0.2408
-0.5023,0.2519
-0.5053,0.2519
-0.5119,0.2561
-0.5048,0.2538
-0.5014,0.2534
-0.4988,0.2457
-0.4982,0.2449
-0.5007,0.2532
-0.4955,0.2499
-0.5019,0.2425
-0.5032,0.2469
-0.4933,0.2416
-0.5012,0.2485
-0.5029,0.2529
-0.5047,0.2553
-0.4988,0.2511
-0.4976,0.2503
-0.4928,0.252
-0.499,0.2495
-0.4982,0.2479
-0.4944,0.2439
-0.5065,0.2563
-0.5093,0.2558
-0.4938,0.2485
-0.5052,0.2479
-0.4982,0.2461
-0.5012,0.2467
-0.5005,0.2478
-0.2389,0.0
-0.5027,0.2569
-0.5021,0.2445
-0.5075,0.2559
-0.4964,0.2476
-0.4977,0.2489
-0.494,0.2443
-0.4981,0.2437
-0.5115,0.2605
-0.5015,0.2513
-0.5067,0.2534
-0.5052,0.2511
-0.507,0.2482
-0.5016,0.2507
-0.5058,0.258
-0.4992,0.2461
-0.5048,0.255
-0.5028,0.2488
-0.5005,0.2484
-0.5,0.2462
-0.4901,0.2481
-0.4941,0.2538
-0.499,0.2518
-0.4945,0.2496
-0.4905,0.2403
-0.5049,0.2533
-0.5079,0.2553
-0.5031,0.2499
-0.5052,0.2557
-0.5034,0.254
-0.5036,0.2554
-0.4929,0.2447
-0.5073,0.2538
-0.4978,0.2431
-0.5027,0.2527
-0.4908,0.2493
-0.5029,0.2473
-0.497,0.2532
-0.5046,0.2507
-0.5054,0.2512
-0.5049,0.2483
-0.4981,0.2465
-0.4958,0.2483
-0.4923,0.2446
-0.5054,0.2566
-0.5033,0.2499
-0.2491,0.0
-0.5012,0.2509
-0.4988,0.2467
-0.4986,0.2493
-0.5053,0.2506
-0.4939,0.2445
-0.502,0.2457
-0.5025,0.2586
-0.5011,0.2503
-0.496,0.2458
-0.5042,0.2559
-0.4949,0.2503
