f0,protected
-0.4907,0.243
-0.4919,0.2469
-0.5077,0.26
-0.4965,0.2509
-0.4924,0.2431
-0.4958,0.2522
-0.5019,0.2489
-0.4993,0.2467
-0.4934,0.2496
-0.4876,0.2388
-0.5031,0.2455
-0.5029,0.2472
-0.4943,0.2404
-0.4975,0.2508
-0.494,0.2441
-0.496,0.2524
-0.5049,0.2584
-0.5117,0.2589
-0.5039,0.2552
-0.5007,0.2481
-0.5073,0.2466
-0.5033,0.2458
-0.5021,0.2581
-0.5104,0.258
-0.4997,0.2529
-0.5004,0.2511
-0.5027,0.253
-0.5014,0.2492
-0.4992,0.2465
-0.5029,0.2464
-0.4994,0.2526
-0.4984,0.244
-0.5036,0.2507
-0.4978,0.2462
-0.4975,0.245
-0.4984,0.2451
-0.5056,0.2569
-0.5081,0.254
-0.5002,0.2565
-0.5062,0.2519
-0.5001,0.254
-0.4985,0.2523
-0.4924,0.2482
-0.5035,0.2519
-0.5019,0.2525
-0.4947,0.2501
-0.4978,0.2473
-0.4959,0.2528
-0.4946,0.2499
-0.4991,0.2495
-0.4918,0.2501
-0.5051,0.2539
-0.5031,0.2467
-0.4995,0.2502
-0.4938,0.248
-0.5005,0.2517
-0.5027,0.2469
-0.4917,0.2443
-0.4941,0.2499
-0.5033,0.2472
-0.5024,0.2557
-0.5075,0.2509
-0.5017,0.249
-0.4971,0.25
-0.5081,0.2525
-0.4972,0.2467
-0.4979,0.2485
-0.4975,0.244
-0.4967,0.2483
-0.502,0.2507
-0.5021,0.2458
-0.4972,0.246
-0.5118,0.2487
-0.4912,0.2444
-0.4995,0.2484
-0.4923,0.2488
-0.4983,0.2484
-0.5095,0.2548
-0.5051,0.2551
-0.497,0.2462
-0.5076,0.2488
-0.5114,0.2616
-0.5019,0.2539
-0.4954,0.2486
-0.4947,0.2471
-0.499,0.2422
-0.5018,0.2507
-0.4956,0.2461
-0.4953,0.2479
-0.5025,0.2564
-0.5021,0.2535
-0.4964,0.2492
-0.4927,0.2446
-0.4993,0.249
-0.4936,0.2452
-0.5037,0.2474
-0.5061,0.2497
-0.5137,0.2542
-0.4953,0.2428
-0.4964,0.2447
