f0,protected
0.5008,0.2472
0.4993,0.2525
0.5025,0.2499
0.499,0.2419
0.4887,0.2442
0.5035,0.2581
0.5043,0.2503
0.4992,0.2495
0.5131,0.2535
0.4998,0.2564
0.4947,0.2455
0.4983,0.2465
0.4991,0.2506
0.4949,0.244
0.5007,0.2501
0.4959,0.2525
0.5003,0.2472
0.5042,0.2527
0.4957,0.2475
0.5064,0.255
0.4924,0.2457
0.4932,0.251
0.5026,0.2557
0.4941,0.2508
0.4994,0.2534
0.5002,0.2438
0.5053,0.2578
0.4959,0.2486
0.502,0.2547
0.4975,0.2464
0.5008,0.2576
0.5069,0.255
0.4981,0.2522
0.5052,0.2492
0.5035,0.2531
0.4939,0.2499
0.4903,0.2477
0.5027,0.2536
0.4922,0.2427
0.4905,0.2457
0.5018,0.2542
0.5002,0.2538
0.4947,0.2475
0.505,0.2502
0.497,0.2488
0.51,0.2527
0.4923,0.2441
0.4996,0.2554
0.5072,0.2585
0.5014,0.2547
0.4977,0.2499
0.4953,0.2451
0.4998,0.2502
0.4993,0.2498
0.4954,0.246
0.4916,0.2485
0.4984,0.2511
0.5017,0.2599
0.4921,0.2465
0.4935,0.2549
0.5092,0.2539
0.4959,0.2466
0.4967,0.2421
0.5058,0.2529
0.4967,0.2518
0.4949,0.2473
0.5021,0.2488
0.5016,0.2524
0.4878,0.2451
0.5014,0.2484
0.5002,0.2566
0.5095,0.2553
0.4949,0.2523
0.5018,0.2527
0.5074,0.2536
0.5063,0.254
0.4986,0.2527
0.4992,0.25
0.491,0.2473
0.5065,0.2557
0.4944,0.2562
0.499,0.2467
0.4966,0.2523
0.4938,0.2447
0.4996,0.254
0.5089,0.2466
0.4984,0.2491
0.5059,0.256
0.4994,0.2478
0.4945,0.246
0.5083,0.2569
0.5024,0.2493
0.4934,0.2497
0.5049,0.2488
0.5012,0.2544
0.503,0.2594
0.4983,0.2493
0.5057,0.2556
0.4921,0.2484
0.5144,0.2573
