f0,protected
-0.5042,0.2513
-0.4935,0.2485
-0.5047,0.2536
-0.5011,0.2508
-0.4957,0.2502
-0.4956,0.2427
-0.5076,0.254
-0.505,0.2469
-0.4969,0.2507
-0.5014,0.2507
-0.4939,0.2468
-0.5058,0.2526
-0.5068,0.2524
-0.4963,0.2479
-0.4988,0.2552
-0.5026,0.2498
-0.4989,0.2456
-0.2517,0.0
-0.5029,0.2526
-0.4974,0.2439
-0.5046,0.251
-0.493,0.2473
-0.5069,0.2537
-0.5063,0.2452
-0.4942,0.2434
-0.5034,0.2552
-0.5022,0.2565
-0.5121,0.2528
-0.5021,0.2578
-0.5039,0.258
-0.4986,0.2521
-0.4976,0.2522
-0.5093,0.2517
-0.4932,0.248
-0.4994,0.2511
-0.4941,0.2512
-0.4989,0.2435
-0.4936,0.2401
-0.496,0.2483
-0.4986,0.2486
-0.4982,0.2519
-0.5121,0.2576
-0.5009,0.2473
-0.5064,0.2555
-0.4988,0.2504
-0.4966,0.2487
-0.4932,0.2473
-0.4999,0.2516
-0.5127,0.2612
-0.4993,0.2503
-0.502,0.2481
-0.5027,0.2521
-0.5097,0.2573
-0.5005,0.2511
-0.5029,0.2524
-0.5047,0.257
-0.5002,0.2532
-0.5013,0.2499
-0.5075,0.2505
-0.4996,0.2508
-0.5054,0.2487
-0.5018,0.2454
-0.4971,0.2414
-0.4995,0.2484
-0.4956,0.2583
-0.4996,0.2485
-0.5007,0.2506
-0.4993,0.2492
-0.4997,0.248
-0.499,0.2451
-0.5005,0.2452
-0.5106,0.2569
-0.4961,0.2482
-0.508,0.248
-0.5004,0.251
-0.5036,0.254
-0.4976,0.2527
-0.4916,0.2442
-0.505,0.2538
-0.5015,0.2509
-0.493,0.249
-0.5062,0.2544
-0.5007,0.2477
-0.5024,0.2532
-0.5088,0.2585
-0.4982,0.2438
-0.5041,0.2586
-0.4914,0.2425
-0.5035,0.2499
-0.5039,0.2503
-0.4959,0.2418
-0.5007,0.252
-0.4978,0.2513
-0.5058,0.2559
-0.4965,0.2481
-0.5098,0.2568
-0.4937,0.2458
-0.4955,0.2424
-0.4911,0.2506
-0.5057,0.2472
