protected,f0,accuracy
0.0,0.0,0.7535
0.0,0.0,0.753
0.0,0.0,0.7552
0.0,0.0,0.7437
0.0,0.0,0.7565
0.0,0.0,0.7402
0.0,0.0,0.7539
0.0,0.0,0.7445
0.0,0.0,0.7538
0.0,0.0,0.745
0.0,0.0,0.7488
0.0,0.0,0.7571
0.0,0.0,0.7539
0.0,0.0,0.7425
0.0,0.0,0.7517
0.0,0.0,0.7478
0.0,0.0,0.7445
0.0,0.0,0.7499
0.0,0.0,0.7516
0.0,0.0,0.7486
0.0,0.0,0.7445
0.0,0.0,0.7491
0.0,0.0,0.7509
0.0,0.0,0.7507
0.0,0.0,0.7502
0.0,0.0,0.751
0.0,0.0,0.7515
0.0,0.0,0.7499
0.0,0.0,0.7459
0.0,0.0,0.754
0.0,0.0,0.7514
0.0,0.0,0.7433
0.0,0.0,0.7449
0.0,0.0,0.7539
0.0,0.0,0.7542
0.0,0.0,0.7443
0.0,0.0,0.7554
0.0,0.0,0.7556
0.0,0.0,0.7424
0.0,0.0,0.7495
0.0,0.0,0.7528
0.0,0.0,0.7419
0.0,0.0,0.7516
0.0,0.0,0.746
0.0,0.0,0.7509
0.0,0.0,0.7491
0.0,0.0,0.7536
0.0,0.0,0.7506
0.0,0.0,0.7473
0.0,0.0,0.7475
0.0,0.0,0.7593
0.0,0.0,0.7489
0.0,0.0,0.7492
0.0,0.0,0.7542
0.0,0.0,0.7473
0.0,0.0,0.7507
0.0,0.0,0.7524
0.0,0.0,0.7511
0.0,0.0,0.7479
0.0,0.0,0.7578
0.0,0.0,0.7525
0.0,0.0,0.7543
0.0,0.0,0.7545
0.0,0.0,0.7498
0.0,0.0,0.752
0.0,0.0,0.7482
0.0,0.0,0.7538
0.0,0.0,0.756
0.0,0.0,0.7454
0.0,0.0,0.7477
0.0,0.0,0.7514
0.0,0.0,0.7499
0.0,0.0,0.7503
0.0,0.0,0.751
0.0,0.0,0.7433
0.0,0.0,0.7402
0.0,0.0,0.7554
0.0,0.0,0.7453
0.0,0.0,0.7509
0.0,0.0,0.7516
0.0,0.0,0.7514
0.0,0.0,0.755
0.0,0.0,0.7489
0.0,0.0,0.7476
0.0,0.0,0.744
0.0,0.0,0.7495
0.0,0.0,0.7549
0.0,0.0,0.7508
0.0,0.0,0.7446
0.0,0.0,0.7518
0.0,0.0,0.7519
0.0,0.0,0.7549
0.0,0.0,0.7512
0.0,0.0,0.7597
0.0,0.0,0.7496
0.0,0.0,0.7548
0.0,0.0,0.7561
0.0,0.0,0.754
0.0,0.0,0.7525
0.0,0.0,0.7537
