f0,protected
-0.4925,0.244
-0.498,0.2494
-0.505,0.2532
-0.4984,0.251
-0.4944,0.2457
-0.5002,0.2433
-0.5025,0.2558
-0.499,0.2445
-0.504,0.2528
-0.5019,0.2508
-0.5035,0.2538
-0.4924,0.2448
-0.5008,0.2446
-0.4991,0.2464
-0.497,0.2481
-0.4974,0.2433
-0.4979,0.2457
-0.497,0.2503
-0.5011,0.2512
-0.5041,0.2581
-0.4984,0.2411
-0.5034,0.2493
-0.5002,0.2499
-0.4998,0.2455
-0.5032,0.2514
-0.5043,0.2508
-0.4987,0.2496
-0.4998,0.2507
-0.5045,0.2481
-0.5012,0.2535
-0.505,0.2472
-0.5056,0.2539
-0.5074,0.2616
-0.505,0.2533
-0.5033,0.2513
-0.498,0.2504
-0.5064,0.2549
-0.5054,0.2565
-0.4947,0.2487
-0.4983,0.2457
-0.5064,0.2529
-0.5076,0.2562
-0.4915,0.2469
-0.4988,0.2437
-0.4992,0.2473
-0.5054,0.2524
-0.4959,0.2469
-0.5017,0.2479
-0.5001,0.2477
-0.4999,0.2455
-0.4974,0.2489
-0.5032,0.2513
-0.5037,0.2474
-0.4919,0.2509
-0.4973,0.247
-0.4931,0.2472
-0.5039,0.2532
-0.5023,0.2518
-0.4977,0.2459
-0.4984,0.2441
-0.4889,0.2446
-0.5036,0.2537
-0.5028,0.2476
-0.5015,0.2556
-0.4936,0.2443
-0.4994,0.2473
-0.4943,0.2554
-0.5053,0.2511
-0.5037,0.2495
-0.503,0.2496
-0.5016,0.2522
-0.511,0.2509
-0.5021,0.2566
-0.4985,0.2508
-0.5071,0.2453
-0.5035,0.2556
-0.4989,0.2492
-0.492,0.2443
-0.4994,0.2506
-0.5019,0.2527
-0.5068,0.2559
-0.4984,0.2467
-0.5035,0.2541
-0.4974,0.2471
-0.4938,0.2465
-0.4948,0.2477
-0.5028,0.2585
-0.5055,0.2568
-0.492,0.2386
-0.5071,0.247
-0.5014,0.2493
-0.4938,0.2454
-0.5018,0.2495
-0.503,0.2476
-0.5039,0.2484
-0.5004,0.2472
-0.4974,0.2519
-0.5017,0.2428
-0.5038,0.2502
-0.4947,0.2504
