f0,protected
0.5106,0.2579
0.4994,0.2448
0.499,0.2504
0.5013,0.2544
0.5046,0.2512
0.4965,0.2469
0.498,0.2499
0.5019,0.2519
0.4956,0.2532
0.496,0.2471
0.498,0.2484
0.4996,0.2548
0.5051,0.251
0.5014,0.2508
0.4904,0.2448
0.4989,0.2531
0.5013,0.2525
0.5046,0.2478
0.5,0.2467
0.5033,0.2559
0.5006,0.2506
0.4994,0.2456
0.4951,0.2507
0.5076,0.2521
0.5015,0.249
0.5033,0.2506
0.5,0.2457
0.5024,0.2567
0.4974,0.2444
0.5052,0.2518
0.5017,0.2506
0.492,0.2436
0.5078,0.2523
0.4972,0.2497
0.4989,0.2483
0.4982,0.2523
0.4968,0.2527
0.499,0.2527
0.5057,0.2505
0.496,0.247
0.5044,0.2499
0.5035,0.2514
0.5046,0.2516
0.4951,0.2506
0.4974,0.2447
0.4876,0.2391
0.4989,0.2446
0.4975,0.2492
0.501,0.2534
0.4996,0.248
0.5046,0.2519
0.4964,0.2493
0.5024,0.2533
0.4959,0.2433
0.5021,0.2515
0.4972,0.2539
0.4983,0.2538
0.5087,0.2572
0.5011,0.2472
0.4975,0.2475
0.4903,0.2497
0.4998,0.2457
0.508,0.252
0.5021,0.245
0.4984,0.2488
0.5064,0.2602
0.4897,0.2434
0.506,0.2463
0.5112,0.2486
0.5018,0.2475
0.4954,0.2482
0.501,0.2492
0.5065,0.2481
0.4905,0.2479
0.4944,0.2474
0.4915,0.2463
0.5069,0.2582
0.5037,0.255
0.4947,0.2562
0.5031,0.2538
0.4962,0.2463
0.4975,0.253
0.5018,0.251
0.4959,0.2489
0.4986,0.2498
0.506,0.2533
0.4956,0.2479
0.4966,0.253
0.5076,0.2572
0.4968,0.2489
0.5028,0.2567
0.5032,0.248
0.5077,0.2544
0.4998,0.2485
0.4963,0.2454
0.5106,0.253
0.4918,0.2494
0.4939,0.2451
0.4978,0.2468
0.5034,0.2578
