f0,protected
-0.5091,0.2544
-0.4971,0.2548
-0.5054,0.253
-0.5099,0.2568
-0.4952,0.2542
-0.4991,0.247
-0.5049,0.2479
-0.4995,0.2562
-0.5074,0.2527
-0.494,0.2431
-0.5069,0.25
-0.4982,0.2489
-0.4964,0.2508
-0.5021,0.2505
-0.5068,0.2492
-0.5031,0.2518
-0.4879,0.2451
-0.5038,0.252
-0.4975,0.2521
-0.4974,0.2441
-0.4958,0.2503
-0.5129,0.2512
-0.4951,0.2506
-0.4998,0.2489
-0.5018,0.2496
-0.4985,0.2542
-0.4991,0.255
-0.4979,0.2486
-0.4978,0.2535
-0.5037,0.2559
-0.5095,0.2539
-0.4961,0.2422
-0.5056,0.2492
-0.4967,0.247
-0.4934,0.2441
-0.501,0.2493
-0.503,0.2485
-0.507,0.2518
-0.5024,0.2477
-0.4979,0.2534
-0.4951,0.2457
-0.5047,0.2539
-0.5004,0.2468
-0.5037,0.2495
-0.5057,0.2583
-0.5028,0.249
-0.502,0.2528
-0.4913,0.246
-0.493,0.2466
-0.4925,0.2491
-0.4942,0.2455
-0.5046,0.2507
-0.493,0.2435
-0.5071,0.2508
-0.4986,0.2497
-0.5011,0.2502
-0.4944,0.2427
-0.4978,0.2482
-0.5081,0.2546
-0.5027,0.2515
-0.5037,0.249
-0.508,0.2513
-0.495,0.2472
-0.5024,0.2495
-0.4946,0.253
-0.5024,0.252
-0.5047,0.2553
-0.5016,0.2543
-0.4986,0.2426
-0.4956,0.244
-0.5027,0.2541
-0.4982,0.2489
-0.5068,0.2521
-0.5097,0.2541
-0.5019,0.2523
-0.5053,0.2531
-0.5016,0.254
-0.5019,0.2553
-0.5078,0.249
-0.5011,0.2524
-0.5034,0.2521
-0.5106,0.2548
-0.4979,0.2518
-0.5071,0.2531
-0.4994,0.2509
-0.497,0.2456
-0.4955,0.2462
-0.5064,0.2525
-0.4931,0.2516
-0.4988,0.2536
-0.4999,0.2517
-0.4925,0.2457
-0.4966,0.2503
-0.4938,0.2476
-0.4851,0.2398
-0.4943,0.2439
-0.5037,0.2585
-0.4994,0.2552
-0.4889,0.2507
-0.4974,0.2541
