f0,protected
-0.4937,0.2441
-0.501,0.2505
-0.5023,0.2477
-0.5034,0.2463
-0.4995,0.2473
-0.4995,0.2484
-0.4924,0.2499
-0.4934,0.2487
-0.4924,0.2408
-0.5047,0.2494
-0.5005,0.2534
-0.5068,0.252
-0.5011,0.2522
-0.498,0.2544
-0.498,0.2459
-0.5052,0.2508
-0.5014,0.2534
-0.4965,0.2506
-0.5083,0.2551
-0.4978,0.2485
-0.4964,0.2478
-0.4989,0.2513
-0.4964,0.2507
-0.4938,0.2462
-0.508,0.2565
-0.4995,0.2481
-0.5069,0.2497
-0.5025,0.2557
-0.5021,0.2474
-0.5033,0.2553
-0.4989,0.2468
-0.5071,0.2554
-0.5098,0.2535
-0.4955,0.251
-0.4947,0.2473
-0.5044,0.2533
-0.4973,0.2487
-0.4971,0.2493
-0.5082,0.2574
-0.4952,0.254
-0.5011,0.2543
-0.4929,0.2482
-0.5001,0.2558
-0.5009,0.246
-0.4919,0.2461
-0.5078,0.2523
-0.4989,0.248
-0.4999,0.2494
-0.4987,0.2574
-0.4974,0.247
-0.4903,0.2474
-0.4984,0.2422
-0.4999,0.2493
-0.4916,0.2429
-0.487,-0.248
-0.4985,0.2472
-0.4945,0.2485
-0.5031,0.2552
-0.5007,0.2457
-0.5084,0.2527
-0.5019,0.2413
-0.4972,0.2486
-0.5022,0.2446
-0.4961,0.241
-0.5001,0.2481
-0.5049,0.2429
-0.4882,0.242
-0.4892,0.2482
-0.4975,0.2494
-0.5087,0.2538
-0.495,0.2478
-0.5022,0.2496
-0.4984,0.2472
-0.4995,0.249
-0.5002,0.2483
-0.5004,0.2469
-0.504,0.2424
-0.4999,0.2514
-0.497,0.247
-0.5031,0.2543
-0.498,0.2504
-0.4933,0.2472
-0.5123,0.258
-0.505,0.2435
-0.5043,0.2524
-0.5022,0.2491
-0.497,0.2524
-0.5066,0.2522
-0.5013,0.2512
-0.5054,0.2504
-0.4992,0.2443
-0.4976,0.2515
-0.5009,0.2534
-0.5021,0.2502
-0.5038,0.2523
-0.501,0.2486
-0.5043,0.2501
-0.4924,0.2534
-0.5092,0.25
-0.499,0.2471
