f0,protected
-0.5063,-0.5106
0.0,0.0
0.0,0.2514
0.0,0.2469
0.0,0.0
-0.499,-0.5027
0.0,0.2518
0.0,0.0
-0.5047,0.2525
0.0,0.2543
0.0,0.2526
0.0,0.0
-0.5006,-0.2491
-0.5022,0.2522
-0.5078,-0.4975
-0.498,-0.4939
0.0,0.2598
-0.5102,-0.2546
-0.5029,0.2558
-0.4977,-0.2512
0.0,0.0
0.0,0.2544
-0.4967,-0.5011
-0.5049,0.2495
0.0,0.0
0.0,0.2561
-0.4952,-0.5041
0.0,0.2519
0.0,0.0
0.0,0.0
0.0,0.0
-0.4935,0.2466
-0.5037,-0.495
0.0,0.0
-0.5058,0.2566
-0.499,-0.2472
0.0,0.0
-0.5012,0.2509
0.0,0.0
0.0,0.2522
-0.5049,0.2588
0.0,0.0
-0.4947,-0.5066
-0.4952,-0.5047
-0.4989,0.2534
-0.4995,0.2511
-0.5094,0.2574
-0.5056,0.2444
0.0,0.0
-0.5039,0.2496
-0.5049,-0.502
0.0,0.0
-0.4951,0.249
0.0,0.0
0.0,0.0
-0.5037,0.2561
0.0,0.0
0.0,0.0
0.0,0.2557
-0.4997,-0.2519
0.0,0.0
-0.5043,-0.5019
-0.4974,0.2496
-0.5045,0.2455
0.0,0.0
0.0,0.2501
-0.497,-0.251
0.0,0.0
-0.5,0.245
-0.5024,-0.5078
-0.49,0.2453
-0.4974,0.2431
-0.5049,0.2554
0.0,0.2437
-0.4995,-0.4917
0.0,0.258
0.0,0.0
-0.4981,-0.4955
-0.5021,-0.2507
-0.4894,-0.2464
0.0,0.0
-0.5037,-0.2563
-0.5041,-0.4988
-0.5082,0.2549
-0.4987,0.2467
0.0,0.0
-0.5074,0.2527
0.0,0.0
-0.499,-0.4965
-0.5143,-0.498
-0.4999,-0.4975
-0.5003,-0.2514
-0.4988,-0.5018
0.0,0.0
0.0,0.0
-0.4984,-0.2446
-0.508,-0.4959
0.0,0.2451
0.0,0.2476
-0.5027,-0.4947
