f0,protected
0.4959,0.2411
0.4899,0.2438
0.502,0.2496
0.5047,0.2515
0.4993,0.2521
0.4986,0.246
0.4918,0.2493
0.4997,0.2497
0.4997,0.2485
0.504,0.2555
0.4913,0.2483
0.5138,0.2652
0.4988,0.2457
0.506,0.2568
0.5048,0.2467
0.5025,0.2558
0.5052,0.251
0.5009,0.2472
0.5027,0.2519
0.4974,0.2516
0.5027,0.2436
0.4975,0.2496
0.5028,0.2509
0.4917,0.2496
0.4999,0.2494
0.5116,0.2591
0.4913,0.245
0.501,0.2542
0.4993,0.2493
0.5078,0.2554
0.5062,0.2539
0.4919,0.2496
0.5016,0.2592
0.5065,0.2506
0.5002,0.2461
0.4983,0.2444
0.4944,0.2534
0.5014,0.2478
0.4955,0.244
0.5057,0.2518
0.5001,0.2564
0.5094,0.2462
0.5054,0.2486
0.5038,0.2507
0.502,0.2543
0.4966,0.2502
0.4979,0.2477
0.489,0.2434
0.4991,0.2518
0.4926,0.2456
0.4941,0.2528
0.4998,0.2566
0.502,0.2509
0.499,0.2495
0.4984,0.2497
0.5014,0.2518
0.504,0.2506
0.4924,0.2483
0.4927,0.2419
0.4896,0.245
0.4953,0.2424
0.4895,0.2464
0.5049,0.2505
0.4943,0.2422
0.4984,0.2427
0.4945,0.2507
0.4988,0.2482
0.4926,0.2534
0.4913,0.2427
0.4939,0.2441
0.4986,0.2534
0.4986,0.249
0.5054,0.2585
0.4886,0.2416
0.4965,0.2519
0.5008,0.2491
0.5036,0.2505
0.4945,0.2475
0.4993,0.2551
0.4938,0.2479
0.4988,0.25
0.5023,0.2529
0.5037,0.2525
0.5047,0.2511
0.5006,0.2507
0.5003,0.2555
0.5028,0.2526
0.494,0.2463
0.4993,0.25
0.4975,0.2535
0.4985,0.2531
0.5012,0.2551
0.5005,0.2527
0.497,0.246
0.4972,0.2515
0.4935,0.2472
0.5047,0.2518
0.4916,0.2493
0.4938,0.2472
0.4943,0.251
