f0,protected
0.4983,0.2459
0.4943,0.2465
0.5009,0.2572
0.5047,0.2494
0.5047,0.2507
0.501,0.2527
0.5004,0.2504
0.4914,0.2454
0.4987,0.2497
0.5001,0.2475
0.5047,0.2556
0.5073,0.2533
0.4958,0.2461
0.5062,0.2519
0.5014,0.2524
0.4997,0.2463
0.4922,0.2517
0.5029,0.2532
0.492,0.2498
0.5056,0.2516
0.4959,0.2559
0.4982,0.2521
0.4916,0.2415
0.5074,0.2557
0.5126,0.2553
0.5039,0.2531
0.5018,0.2524
0.4975,0.2506
0.5013,0.2529
0.4957,0.2475
0.4959,0.2449
0.5087,0.2484
0.5097,0.2551
0.5068,0.2463
0.5035,0.2485
0.5025,0.2526
0.5009,0.2508
0.5028,0.2473
0.5058,0.2493
0.4912,0.2483
0.502,0.2544
0.4988,0.2456
0.494,0.252
0.5019,0.2554
0.5004,0.2471
0.4991,0.2568
0.4954,0.2496
0.4966,0.2463
0.5001,0.2511
0.4951,0.2496
0.4934,0.2496
0.51,0.2577
0.496,0.2472
0.4969,0.2496
0.5045,0.2477
0.5021,0.2484
0.4976,0.2479
0.5075,0.2532
0.4936,0.246
0.5019,0.2596
0.5017,0.2469
0.5053,0.2515
0.5017,0.2486
0.4982,0.2512
0.5044,0.2569
0.503,0.2504
0.5015,0.2493
0.4991,0.253
0.5014,0.2529
0.5017,0.243
0.5019,0.2529
0.4971,0.2462
0.5021,0.2523
0.5026,0.2563
0.4945,0.2508
0.4939,0.2416
0.5018,0.2536
0.4993,0.2487
0.5037,0.256
0.4983,0.2552
0.4912,0.2476
0.4974,0.2517
0.5044,0.2485
0.5,0.2488
0.5008,0.2446
0.5002,0.2494
0.497,0.2476
0.5053,0.2597
0.5059,0.2558
0.5047,0.2511
0.507,0.2509
0.4988,0.2575
0.4979,0.2465
0.505,0.2554
0.493,0.245
0.4837,0.2401
0.5017,0.2496
0.4969,0.2441
0.4988,0.2462
0.4971,0.2408
