f0,protected
-0.4989,0.252
-0.4943,0.2513
-0.5017,0.2579
-0.5047,0.2498
-0.4992,0.246
-0.5031,0.2532
-0.4971,0.2448
-0.4993,0.2457
-0.4913,0.2423
-0.4966,0.2432
-0.5032,0.2465
-0.5059,0.253
-0.4949,0.2476
-0.5074,0.2548
-0.497,0.251
-0.5012,0.2469
-0.5026,0.2562
-0.5078,0.2505
-0.4945,0.2482
-0.5106,0.2523
-0.499,0.244
-0.4935,0.25
-0.495,0.2463
-0.4994,0.2526
-0.4936,0.245
-0.4967,0.2485
-0.4967,0.2453
-0.5015,0.2479
-0.4941,0.2468
-0.5047,0.2488
-0.505,0.2466
-0.5057,0.2499
-0.4983,0.2445
-0.5093,0.2555
-0.5021,0.2535
-0.5047,0.247
-0.4977,0.2429
-0.5033,0.2516
-0.506,0.2513
-0.5079,0.2535
-0.501,0.255
-0.4963,0.2492
-0.5021,0.247
-0.5026,0.2579
-0.4973,0.246
-0.5006,0.2568
-0.5073,0.2567
-0.4982,0.2516
-0.4898,0.2383
-0.4988,0.2533
-0.4987,0.2502
-0.5048,0.2495
-0.4979,0.2478
-0.4982,0.2474
-0.4998,0.2541
-0.4943,0.2372
-0.5102,0.2533
-0.4945,0.2472
-0.4956,0.2502
-0.4929,0.2476
-0.5046,0.2503
-0.5021,0.2515
-0.5006,0.2512
-0.5069,0.2577
-0.5001,0.2554
-0.4947,0.2502
-0.5011,0.2496
-0.4956,0.2488
-0.5012,0.2521
-0.5049,0.2537
-0.5067,0.2558
-0.5061,0.2522
-0.4956,0.2493
-0.495,0.2395
-0.4889,0.2421
-0.4976,0.251
-0.4875,0.2426
-0.4964,0.244
-0.5081,0.25
-0.4929,0.2432
-0.495,0.2514
-0.504,0.2505
-0.4987,0.2515
-0.4951,0.2538
-0.5037,0.2516
-0.4952,0.2438
-0.5064,0.255
-0.5015,0.2474
-0.4923,0.2432
-0.4998,0.2441
-0.5037,0.2505
-0.4877,0.2456
-0.5039,0.2472
-0.4972,0.2449
-0.5036,0.2581
-0.4976,0.2503
-0.4998,0.252
-0.5064,0.2488
-0.4935,0.2469
-0.4968,0.2546
