f0,protected
-0.5034,0.2498
-0.5014,0.2466
-0.499,0.2467
-0.5066,0.2571
-0.4953,0.2404
-0.4984,0.2515
-0.499,0.2445
-0.5007,0.2493
-0.498,0.2508
-0.5027,0.2495
-0.5001,0.2505
-0.5061,0.2499
-0.501,0.2507
-0.5016,0.2545
-0.4998,0.2481
-0.4976,0.2512
-0.5013,0.241
-0.5018,0.2457
-0.4993,0.2502
-0.5046,0.2554
-0.4973,0.2453
-0.493,0.2477
-0.4981,0.2474
-0.4968,0.2457
-0.5119,0.2581
-0.4915,0.2459
-0.5001,0.2471
-0.4961,0.2501
-0.4977,0.2476
-0.4922,0.2454
-0.4975,0.2515
-0.4932,0.2491
-0.5006,0.2403
-0.4984,0.248
-0.4913,0.2514
-0.4998,0.2569
-0.5012,0.2549
-0.5025,0.2544
-0.5028,0.2527
-0.503,0.2578
-0.503,0.2494
-0.5004,0.2485
-0.4944,0.2456
-0.4945,0.2466
-0.5031,0.2511
-0.4951,0.2484
-0.4992,0.2495
-0.4945,0.2479
-0.5006,0.2436
-0.4903,0.2447
-0.5168,0.2585
-0.5012,0.2533
-0.501,0.2498
-0.5059,0.2482
-0.5034,0.2461
-0.4941,0.2485
-0.5042,0.2529
-0.5063,0.2454
-0.4913,0.2459
-0.4964,0.2482
-0.503,0.2512
-0.5037,0.2513
-0.4991,0.2491
-0.5001,0.2462
-0.4976,0.25
-0.4967,0.2515
-0.4915,0.2476
-0.4969,0.2456
-0.4967,0.253
-0.5039,0.2467
-0.5017,0.2573
-0.5011,0.2494
-0.4962,0.2481
-0.4992,0.2482
-0.496,0.2455
-0.4939,0.2515
-0.5028,0.2486
-0.4981,0.2505
-0.4989,0.2455
-0.4953,0.2436
-0.4908,0.2496
-0.4989,0.2567
-0.5044,0.258
-0.4898,0.2475
-0.5069,0.2502
-0.4971,0.253
-0.4983,0.2453
-0.4992,0.2437
-0.5076,0.2495
-0.5036,0.2528
-0.5,0.2534
-0.5029,0.2559
-0.5104,0.2523
-0.499,0.2549
-0.4952,0.2515
-0.4992,0.2436
-0.502,0.2511
-0.5058,0.2501
-0.4976,0.2502
-0.5041,0.251
